RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.154981e-01	7.537406e-02
2	9.386726e-02	-3.360790e-01
3	3.957243e-01	-3.686475e-01
4	3.407802e-01	-4.121676e-01
5	3.407802e-01	-4.121676e-01
6	3.407803e-01	-4.121680e-01
7	3.407796e-01	-4.121665e-01
8	3.407802e-01	-4.121676e-01
9	3.407794e-01	-4.121660e-01
10	3.469089e-01	-4.076768e-01
11	3.719957e-01	-3.889827e-01
12	3.625054e-01	-3.975589e-01
13	3.715459e-01	-3.903965e-01
14	3.636840e-01	-3.966786e-01
15	3.636832e-01	-3.966771e-01
16	3.636827e-01	-3.966758e-01
17	3.654430e-01	-3.952739e-01
18	3.684882e-01	-3.928290e-01
19	3.700110e-01	-3.916081e-01
20	3.707678e-01	-3.909947e-01
21	3.711439e-01	-3.906908e-01
22	3.713286e-01	-3.905457e-01
23	3.714094e-01	-3.904754e-01
24	3.714414e-01	-3.904493e-01
25	3.714515e-01	-3.904411e-01
26	3.714543e-01	-3.904390e-01
27	3.714550e-01	-3.904384e-01
28	3.714551e-01	-3.904383e-01
29	3.714552e-01	-3.904382e-01
30	3.714552e-01	-3.904382e-01
