RTO_iter	u1	u2
0	1.100000e+00	1.000000e-01
1	2.308362e-01	-3.945243e-01
2	6.634468e-01	5.070566e-01
3	6.387827e-01	-1.054228e-01
4	4.654184e-01	-3.080883e-01
5	2.595064e-01	-4.498636e-01
6	3.661694e-01	-3.840793e-01
7	2.710848e-01	-4.652207e-01
8	3.219745e-01	-4.282729e-01
9	3.707304e-01	-3.891689e-01
10	3.223321e-01	-4.287146e-01
11	3.471336e-01	-4.096569e-01
12	3.715029e-01	-3.900941e-01
13	3.471747e-01	-4.097081e-01
14	3.594490e-01	-4.000366e-01
15	3.655579e-01	-3.951638e-01
16	3.595496e-01	-4.001581e-01
17	3.625854e-01	-3.976999e-01
18	3.595819e-01	-4.001993e-01
19	3.610942e-01	-3.989650e-01
20	3.595918e-01	-4.002163e-01
21	3.603511e-01	-3.996054e-01
22	3.611159e-01	-3.989911e-01
23	3.595923e-01	-4.002165e-01
24	3.603513e-01	-3.996057e-01
25	3.607282e-01	-3.993028e-01
26	3.609080e-01	-3.991517e-01
27	3.609898e-01	-3.990838e-01
28	3.610203e-01	-3.990579e-01
29	3.610305e-01	-3.990491e-01
30	3.610357e-01	-3.990505e-01
