RTO_iter	u1	u2
0	1.100000e+00	1.000000e-01
1	2.294372e-01	-3.920573e-01
2	4.061938e-01	-3.616975e-01
3	3.328051e-01	-4.169013e-01
4	3.328051e-01	-4.169013e-01
5	3.328051e-01	-4.169013e-01
6	3.328051e-01	-4.169013e-01
7	3.328051e-01	-4.169013e-01
8	3.566237e-01	-3.997641e-01
9	3.817711e-01	-3.811937e-01
10	3.576076e-01	-4.010098e-01
11	3.755255e-01	-3.871102e-01
12	3.601577e-01	-3.994116e-01
13	3.633455e-01	-3.968973e-01
14	3.694657e-01	-3.920420e-01
15	3.725188e-01	-3.896057e-01
16	3.694987e-01	-3.920850e-01
17	3.664842e-01	-3.945694e-01
18	3.680027e-01	-3.933444e-01
19	3.669038e-01	-3.942577e-01
20	3.678882e-01	-3.934740e-01
21	3.670306e-01	-3.941574e-01
22	3.670314e-01	-3.941568e-01
23	3.671288e-01	-3.940779e-01
24	3.674973e-01	-3.937793e-01
25	3.676790e-01	-3.936319e-01
