RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-2.315536e-01	-5.957831e-01
2	5.500880e-01	-2.583208e-01
3	2.957217e-01	-4.561970e-01
4	4.009636e-01	-3.667831e-01
5	3.546568e-01	-4.044693e-01
6	3.744428e-01	-3.880827e-01
7	3.658864e-01	-3.951146e-01
8	3.695671e-01	-3.920797e-01
9	3.679802e-01	-3.933863e-01
10	3.686637e-01	-3.928232e-01
11	3.683692e-01	-3.930658e-01
12	3.684961e-01	-3.929612e-01
13	3.684414e-01	-3.930063e-01
14	3.684650e-01	-3.929869e-01
15	3.684548e-01	-3.929952e-01
16	3.684592e-01	-3.929916e-01
17	3.684573e-01	-3.929932e-01
18	3.684581e-01	-3.929925e-01
19	3.684578e-01	-3.929928e-01
20	3.684579e-01	-3.929927e-01
21	3.684578e-01	-3.929927e-01
22	3.684579e-01	-3.929927e-01
23	3.684579e-01	-3.929927e-01
24	3.684579e-01	-3.929927e-01
25	3.684579e-01	-3.929927e-01
