RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.013213e-01	-4.861041e-02
2	8.986729e-01	-5.201641e-02
3	3.850931e-01	-1.643734e-01
4	-8.535868e-02	-3.337108e-01
5	1.912666e-01	-3.222698e-01
6	4.408890e-01	-3.360053e-01
7	2.047219e-01	-4.180121e-01
8	3.419644e-01	-4.124183e-01
9	4.408890e-01	-3.360053e-01
10	3.914970e-01	-3.743028e-01
11	3.432943e-01	-4.140867e-01
12	3.672360e-01	-3.940000e-01
13	3.432958e-01	-4.140854e-01
14	3.552243e-01	-4.039930e-01
15	3.612197e-01	-3.989844e-01
16	3.642247e-01	-3.964897e-01
17	3.657283e-01	-3.952452e-01
18	3.664792e-01	-3.946248e-01
19	3.668518e-01	-3.943171e-01
20	3.670327e-01	-3.941677e-01
21	3.671145e-01	-3.941002e-01
22	3.671458e-01	-3.940744e-01
23	3.671556e-01	-3.940664e-01
24	3.671581e-01	-3.940642e-01
25	3.671588e-01	-3.940636e-01
26	3.671590e-01	-3.940635e-01
27	3.671590e-01	-3.940635e-01
28	3.671590e-01	-3.940635e-01
29	3.671590e-01	-3.940635e-01
30	3.671590e-01	-3.940635e-01
