rto_iter	test_point_no	variable_name	noise
1	5	XFr_G	-2.421442e-05
2	0	profit	-1.794867e-01
2	0	XFr_A	-1.080234e-04
2	0	XFr_B	-2.718175e-05
2	0	XFr_E	9.535582e-05
2	0	XFr_P	-1.346078e-04
2	0	XFr_G	-1.239282e-05
2	1	profit	5.312118e-02
2	1	XFr_A	-1.592433e-04
2	1	XFr_B	-1.456610e-04
2	1	XFr_E	1.931971e-04
2	1	XFr_P	4.693869e-05
2	1	XFr_G	-6.273941e-05
2	2	profit	-1.387233e-02
2	2	XFr_A	4.337022e-06
2	2	XFr_B	-9.641082e-08
2	2	XFr_E	-2.297814e-05
2	2	XFr_P	-3.847363e-05
2	2	XFr_G	2.226988e-05
2	3	profit	6.175249e-04
2	3	XFr_A	-7.808071e-05
2	3	XFr_B	-6.039719e-05
2	3	XFr_E	-2.000000e-04
2	3	XFr_P	-1.819488e-04
2	3	XFr_G	2.111715e-05
2	4	profit	-1.657609e-02
2	4	XFr_A	-2.000000e-04
2	4	XFr_B	-1.564746e-05
2	4	XFr_E	-9.774119e-05
2	4	XFr_P	-1.399985e-04
2	4	XFr_G	-2.000000e-04
2	5	profit	8.993378e-02
2	5	XFr_A	1.682215e-04
2	5	XFr_B	-1.830342e-04
2	5	XFr_E	6.965894e-05
2	5	XFr_P	-4.603025e-05
2	5	XFr_G	8.610298e-05
3	0	profit	-1.705356e-01
3	0	XFr_A	-1.492070e-04
3	0	XFr_B	-6.289966e-05
3	0	XFr_E	-1.444865e-04
3	0	XFr_P	-1.838774e-04
3	0	XFr_G	2.579876e-05
3	1	profit	5.257875e-02
3	1	XFr_A	-1.637934e-05
3	1	XFr_B	1.138011e-05
3	1	XFr_E	-2.000000e-04
3	1	XFr_P	1.113835e-05
3	1	XFr_G	1.857932e-06
3	2	profit	9.454815e-02
3	2	XFr_A	-9.678080e-05
3	2	XFr_B	3.569543e-05
3	2	XFr_E	-1.579375e-04
3	2	XFr_P	1.231262e-04
3	2	XFr_G	-2.000000e-04
3	3	profit	8.352920e-02
3	3	XFr_A	-1.103962e-04
3	3	XFr_B	6.663581e-05
3	3	XFr_E	-4.894527e-05
3	3	XFr_P	-1.611176e-04
3	3	XFr_G	-1.806776e-04
3	4	profit	1.539517e-03
3	4	XFr_A	2.000000e-04
3	4	XFr_B	5.927257e-05
3	4	XFr_E	-1.492986e-04
3	4	XFr_P	-7.144527e-06
3	4	XFr_G	3.011005e-05
3	5	profit	-8.486772e-02
3	5	XFr_A	-1.288623e-04
3	5	XFr_B	-2.000000e-04
3	5	XFr_E	-1.601783e-04
3	5	XFr_P	1.517199e-05
3	5	XFr_G	-1.036217e-04
4	0	profit	2.000000e-01
4	0	XFr_A	1.404604e-04
4	0	XFr_B	9.346687e-05
4	0	XFr_E	7.138757e-05
4	0	XFr_P	3.458108e-05
4	0	XFr_G	-1.521054e-04
4	1	profit	-2.170560e-03
4	1	XFr_A	-1.529491e-04
4	1	XFr_B	5.829253e-05
4	1	XFr_E	1.118546e-05
4	1	XFr_P	6.888174e-05
4	1	XFr_G	1.541106e-05
4	2	profit	2.000000e-01
4	2	XFr_A	1.371741e-04
4	2	XFr_B	9.916996e-05
4	2	XFr_E	-1.423094e-04
4	2	XFr_P	1.027164e-04
4	2	XFr_G	1.350230e-05
4	3	profit	-2.994333e-03
4	3	XFr_A	-7.346041e-05
4	3	XFr_B	1.365760e-04
4	3	XFr_E	1.037278e-04
4	3	XFr_P	6.647596e-05
4	3	XFr_G	1.244271e-04
4	4	profit	9.109517e-02
4	4	XFr_A	6.304893e-05
4	4	XFr_B	7.386456e-05
4	4	XFr_E	1.943271e-04
4	4	XFr_P	-1.004339e-04
4	4	XFr_G	-6.082551e-05
4	5	profit	7.368991e-02
4	5	XFr_A	-1.177768e-05
4	5	XFr_B	9.192977e-05
4	5	XFr_E	6.681796e-05
4	5	XFr_P	7.094518e-05
4	5	XFr_G	1.465811e-04
5	0	profit	-3.630589e-02
5	0	XFr_A	1.058092e-04
5	0	XFr_B	-2.000000e-04
5	0	XFr_E	-1.139076e-04
5	0	XFr_P	6.934945e-05
5	0	XFr_G	1.746807e-04
5	1	profit	-3.996903e-02
5	1	XFr_A	-5.346291e-05
5	1	XFr_B	-1.497612e-04
5	1	XFr_E	1.026975e-04
5	1	XFr_P	-8.350532e-05
5	1	XFr_G	6.851306e-05
5	2	profit	4.201790e-02
5	2	XFr_A	5.502428e-05
5	2	XFr_B	4.447198e-05
5	2	XFr_E	-1.578393e-04
5	2	XFr_P	-1.333453e-04
5	2	XFr_G	8.752504e-05
5	3	profit	6.564069e-02
5	3	XFr_A	-5.188397e-05
5	3	XFr_B	5.222547e-05
5	3	XFr_E	5.159837e-06
5	3	XFr_P	-1.533342e-04
5	3	XFr_G	1.175372e-04
5	4	profit	-5.409938e-02
5	4	XFr_A	-1.593185e-04
5	4	XFr_B	1.610277e-05
5	4	XFr_E	2.136739e-05
5	4	XFr_P	-1.106822e-04
5	4	XFr_G	9.694996e-06
5	5	profit	4.382701e-02
5	5	XFr_A	-9.815869e-05
5	5	XFr_B	3.495485e-05
5	5	XFr_E	-4.067915e-05
5	5	XFr_P	-6.799925e-05
5	5	XFr_G	3.512253e-05
6	0	profit	-3.817627e-04
6	0	XFr_A	3.160287e-06
6	0	XFr_B	-7.082951e-05
6	0	XFr_E	-1.414970e-04
6	0	XFr_P	9.859828e-05
6	0	XFr_G	1.097519e-04
6	1	profit	4.404718e-02
6	1	XFr_A	-1.363573e-06
6	1	XFr_B	-1.814708e-04
6	1	XFr_E	-9.031824e-05
6	1	XFr_P	5.687296e-06
6	1	XFr_G	-5.127877e-05
6	2	profit	-5.197881e-02
6	2	XFr_A	-1.716638e-04
6	2	XFr_B	7.407911e-05
6	2	XFr_E	2.000000e-04
6	2	XFr_P	4.286715e-05
6	2	XFr_G	-1.311339e-04
6	3	profit	3.445726e-02
6	3	XFr_A	3.930521e-06
6	3	XFr_B	6.312762e-05
6	3	XFr_E	3.582643e-05
6	3	XFr_P	-7.814461e-05
6	3	XFr_G	-2.000000e-04
6	4	profit	1.514278e-01
6	4	XFr_A	1.701494e-04
6	4	XFr_B	1.188505e-04
6	4	XFr_E	-9.414519e-05
6	4	XFr_P	5.507981e-05
6	4	XFr_G	-1.384390e-04
6	5	profit	-1.167930e-01
6	5	XFr_A	1.843699e-04
6	5	XFr_B	-6.625776e-05
6	5	XFr_E	1.057357e-05
6	5	XFr_P	7.276851e-05
6	5	XFr_G	-4.041718e-05
7	0	profit	6.964242e-02
7	0	XFr_A	-6.327172e-05
7	0	XFr_B	1.157080e-04
7	0	XFr_E	-5.327684e-05
7	0	XFr_P	2.000000e-04
7	0	XFr_G	-1.000278e-04
7	1	profit	4.235208e-02
7	1	XFr_A	8.535584e-05
7	1	XFr_B	-6.837054e-05
7	1	XFr_E	-1.212457e-04
7	1	XFr_P	-3.154030e-05
7	1	XFr_G	-8.769302e-06
7	2	profit	-1.142775e-01
7	2	XFr_A	1.007517e-04
7	2	XFr_B	-6.860010e-05
7	2	XFr_E	1.519406e-04
7	2	XFr_P	-5.729980e-05
7	2	XFr_G	-1.213059e-05
7	3	profit	2.000000e-01
7	3	XFr_A	1.482967e-04
7	3	XFr_B	-2.799224e-05
7	3	XFr_E	1.260298e-04
7	3	XFr_P	-1.674622e-05
7	3	XFr_G	2.718597e-06
7	4	profit	1.373080e-02
7	4	XFr_A	-5.924446e-05
7	4	XFr_B	3.495598e-05
7	4	XFr_E	-6.468581e-05
7	4	XFr_P	3.464262e-05
7	4	XFr_G	-1.008842e-04
7	5	profit	-5.011493e-02
7	5	XFr_A	-6.001036e-05
7	5	XFr_B	1.033035e-04
7	5	XFr_E	1.621430e-04
7	5	XFr_P	-5.903296e-05
7	5	XFr_G	3.171579e-05
8	0	profit	2.229724e-02
8	0	XFr_A	5.187546e-05
8	0	XFr_B	9.691812e-05
8	0	XFr_E	-1.398862e-04
8	0	XFr_P	-6.216403e-05
8	0	XFr_G	1.066878e-04
8	1	profit	2.822877e-02
8	1	XFr_A	1.275284e-04
8	1	XFr_B	3.974303e-05
8	1	XFr_E	-1.072435e-04
8	1	XFr_P	-1.515202e-04
8	1	XFr_G	-2.211295e-06
8	2	profit	6.234867e-03
8	2	XFr_A	-4.408154e-05
8	2	XFr_B	-4.589781e-06
8	2	XFr_E	-1.227560e-05
8	2	XFr_P	-4.822274e-05
8	2	XFr_G	-1.112201e-04
8	3	profit	6.370147e-02
8	3	XFr_A	-3.687372e-06
8	3	XFr_B	3.242484e-05
8	3	XFr_E	1.695966e-04
8	3	XFr_P	-2.594191e-05
8	3	XFr_G	4.009724e-05
8	4	profit	1.949869e-01
8	4	XFr_A	1.008740e-04
8	4	XFr_B	-4.304938e-05
8	4	XFr_E	1.151937e-05
8	4	XFr_P	7.628772e-05
8	4	XFr_G	-7.007322e-05
8	5	profit	-3.668212e-03
8	5	XFr_A	1.973963e-05
8	5	XFr_B	-2.000000e-04
8	5	XFr_E	8.307774e-05
8	5	XFr_P	-9.026167e-05
8	5	XFr_G	-6.277296e-05
9	0	profit	1.452518e-02
9	0	XFr_A	8.327301e-05
9	0	XFr_B	-9.474739e-05
9	0	XFr_E	2.777940e-06
9	0	XFr_P	-1.033118e-05
9	0	XFr_G	4.371768e-05
9	1	profit	2.764013e-02
9	1	XFr_A	-1.279212e-05
9	1	XFr_B	-7.308984e-05
9	1	XFr_E	-1.307313e-04
9	1	XFr_P	-1.347411e-04
9	1	XFr_G	-7.815001e-05
9	2	profit	9.343511e-02
9	2	XFr_A	-3.725527e-05
9	2	XFr_B	8.995138e-05
9	2	XFr_E	2.328079e-05
9	2	XFr_P	1.894633e-04
9	2	XFr_G	1.779852e-05
9	3	profit	7.292855e-02
9	3	XFr_A	7.884605e-05
9	3	XFr_B	-6.772055e-05
9	3	XFr_E	1.442035e-04
9	3	XFr_P	2.000000e-04
9	3	XFr_G	1.049541e-05
9	4	profit	1.038692e-01
9	4	XFr_A	-9.972352e-05
9	4	XFr_B	-1.012883e-04
9	4	XFr_E	1.143302e-04
9	4	XFr_P	-2.000000e-04
9	4	XFr_G	-1.515137e-05
9	5	profit	1.317797e-02
9	5	XFr_A	5.727799e-05
9	5	XFr_B	-9.930192e-05
9	5	XFr_E	5.426301e-05
9	5	XFr_P	1.483477e-04
9	5	XFr_G	-1.388357e-05
10	0	profit	-1.568513e-01
10	0	XFr_A	7.725728e-05
10	0	XFr_B	6.625803e-05
10	0	XFr_E	8.680115e-05
10	0	XFr_P	9.940775e-05
10	0	XFr_G	1.105687e-04
10	1	profit	1.920814e-01
10	1	XFr_A	1.542242e-05
10	1	XFr_B	-6.655061e-06
10	1	XFr_E	-1.026448e-04
10	1	XFr_P	6.462470e-05
10	1	XFr_G	5.941921e-05
10	2	profit	-6.375167e-02
10	2	XFr_A	-1.606163e-04
10	2	XFr_B	-1.375872e-04
10	2	XFr_E	-1.158933e-04
10	2	XFr_P	-7.157214e-06
10	2	XFr_G	2.338854e-05
10	3	profit	6.794563e-03
10	3	XFr_A	-9.443689e-05
10	3	XFr_B	-4.028318e-05
10	3	XFr_E	-5.597561e-05
10	3	XFr_P	-2.539852e-06
10	3	XFr_G	1.082831e-04
10	4	profit	2.217478e-02
10	4	XFr_A	8.022482e-06
10	4	XFr_B	1.492137e-04
10	4	XFr_E	-1.547367e-04
10	4	XFr_P	1.778677e-05
10	4	XFr_G	-8.657154e-06
10	5	profit	7.871258e-02
10	5	XFr_A	-5.896323e-06
10	5	XFr_B	-1.019510e-05
10	5	XFr_E	8.473767e-05
10	5	XFr_P	5.267138e-05
10	5	XFr_G	-1.176889e-04
11	0	profit	1.420873e-01
11	0	XFr_A	-3.176731e-05
11	0	XFr_B	-2.051479e-05
11	0	XFr_E	-1.042526e-05
11	0	XFr_P	3.447113e-06
11	0	XFr_G	-1.628350e-04
11	1	profit	-4.131998e-02
11	1	XFr_A	-3.173626e-05
11	1	XFr_B	1.190192e-04
11	1	XFr_E	1.196250e-04
11	1	XFr_P	-6.707522e-05
11	1	XFr_G	1.345582e-04
11	2	profit	6.940472e-02
11	2	XFr_A	1.064862e-04
11	2	XFr_B	-9.316329e-06
11	2	XFr_E	1.997550e-06
11	2	XFr_P	1.114148e-04
11	2	XFr_G	1.205399e-05
11	3	profit	1.029422e-01
11	3	XFr_A	-3.323712e-06
11	3	XFr_B	2.000000e-04
11	3	XFr_E	3.239602e-05
11	3	XFr_P	-1.058592e-04
11	3	XFr_G	2.437025e-05
11	4	profit	1.417917e-01
11	4	XFr_A	-6.325941e-05
11	4	XFr_B	5.855934e-06
11	4	XFr_E	2.159244e-05
11	4	XFr_P	-8.906585e-05
11	4	XFr_G	1.238164e-04
11	5	profit	1.112758e-02
11	5	XFr_A	-2.061929e-05
11	5	XFr_B	3.456502e-05
11	5	XFr_E	-9.201247e-05
11	5	XFr_P	-4.975212e-05
11	5	XFr_G	2.513364e-05
12	0	profit	-7.973482e-02
12	0	XFr_A	2.000000e-04
12	0	XFr_B	1.090945e-04
12	0	XFr_E	-9.119166e-05
12	0	XFr_P	2.000000e-04
12	0	XFr_G	-3.492831e-05
12	1	profit	-1.905588e-01
12	1	XFr_A	-7.233373e-05
12	1	XFr_B	7.945645e-05
12	1	XFr_E	1.969486e-04
12	1	XFr_P	-4.267796e-05
12	1	XFr_G	1.038024e-04
12	2	profit	-2.000000e-01
12	2	XFr_A	1.064197e-04
12	2	XFr_B	-1.204935e-04
12	2	XFr_E	1.946003e-04
12	2	XFr_P	1.235763e-05
12	2	XFr_G	2.303527e-05
12	3	profit	1.268539e-01
12	3	XFr_A	-1.337269e-04
12	3	XFr_B	4.974376e-05
12	3	XFr_E	1.777522e-04
12	3	XFr_P	-1.441253e-04
12	3	XFr_G	9.433505e-05
12	4	profit	1.025596e-01
12	4	XFr_A	-2.069448e-05
12	4	XFr_B	-6.661348e-05
12	4	XFr_E	1.455241e-04
12	4	XFr_P	-1.531982e-05
12	4	XFr_G	-8.678994e-05
12	5	profit	2.230705e-02
12	5	XFr_A	1.825026e-04
12	5	XFr_B	-5.586672e-05
12	5	XFr_E	1.290452e-04
12	5	XFr_P	-7.142956e-06
12	5	XFr_G	6.579293e-05
13	0	profit	-1.005490e-01
13	0	XFr_A	2.102699e-05
13	0	XFr_B	-1.645932e-04
13	0	XFr_E	2.000000e-04
13	0	XFr_P	3.245128e-05
13	0	XFr_G	2.657110e-06
13	1	profit	1.731080e-04
13	1	XFr_A	2.417533e-05
13	1	XFr_B	-5.041197e-05
13	1	XFr_E	-1.292478e-05
13	1	XFr_P	6.919268e-05
13	1	XFr_G	1.148246e-05
13	2	profit	-8.072653e-02
13	2	XFr_A	-3.302725e-05
13	2	XFr_B	-6.993778e-06
13	2	XFr_E	2.000000e-04
13	2	XFr_P	4.627260e-05
13	2	XFr_G	-1.560845e-04
13	3	profit	-1.210179e-01
13	3	XFr_A	5.679361e-05
13	3	XFr_B	-4.413446e-05
13	3	XFr_E	1.077825e-05
13	3	XFr_P	-2.000000e-04
13	3	XFr_G	-2.308761e-05
13	4	profit	1.256758e-01
13	4	XFr_A	9.576904e-05
13	4	XFr_B	1.225748e-04
13	4	XFr_E	6.113356e-05
13	4	XFr_P	-2.000000e-04
13	4	XFr_G	1.476758e-04
13	5	profit	-2.854410e-02
13	5	XFr_A	3.712531e-05
13	5	XFr_B	6.591736e-05
13	5	XFr_E	2.089625e-05
13	5	XFr_P	-1.597525e-04
13	5	XFr_G	-9.297035e-05
14	0	profit	-6.635594e-02
14	0	XFr_A	8.557181e-05
14	0	XFr_B	-1.264570e-04
14	0	XFr_E	7.293073e-05
14	0	XFr_P	-3.157245e-05
14	0	XFr_G	-5.711263e-05
14	1	profit	6.645667e-02
14	1	XFr_A	2.774634e-05
14	1	XFr_B	-1.656766e-04
14	1	XFr_E	1.665212e-04
14	1	XFr_P	1.611253e-04
14	1	XFr_G	-2.980587e-05
14	2	profit	3.420932e-02
14	2	XFr_A	-6.471805e-05
14	2	XFr_B	1.489230e-05
14	2	XFr_E	2.480032e-05
14	2	XFr_P	-1.271572e-04
14	2	XFr_G	-8.600562e-05
14	3	profit	1.041382e-01
14	3	XFr_A	-2.000000e-04
14	3	XFr_B	-3.614805e-05
14	3	XFr_E	-1.322429e-04
14	3	XFr_P	9.131598e-05
14	3	XFr_G	-1.059662e-06
14	4	profit	-1.424516e-01
14	4	XFr_A	3.068615e-05
14	4	XFr_B	9.784868e-05
14	4	XFr_E	-2.000000e-04
14	4	XFr_P	1.637771e-04
14	4	XFr_G	1.014356e-04
14	5	profit	1.690136e-02
14	5	XFr_A	-2.000000e-04
14	5	XFr_B	-8.094442e-05
14	5	XFr_E	-1.973511e-04
14	5	XFr_P	-2.382004e-05
14	5	XFr_G	-4.363219e-05
15	0	profit	-1.168452e-03
15	0	XFr_A	1.232026e-05
15	0	XFr_B	2.741864e-05
15	0	XFr_E	-8.961913e-05
15	0	XFr_P	1.378657e-04
15	0	XFr_G	-2.915974e-05
15	1	profit	2.820916e-02
15	1	XFr_A	-4.714119e-05
15	1	XFr_B	1.216023e-04
15	1	XFr_E	1.173113e-04
15	1	XFr_P	-1.035617e-04
15	1	XFr_G	6.032577e-05
15	2	profit	-1.775061e-01
15	2	XFr_A	3.936502e-05
15	2	XFr_B	-6.069320e-05
15	2	XFr_E	-4.523174e-05
15	2	XFr_P	1.194325e-04
15	2	XFr_G	-8.787308e-05
15	3	profit	-1.353030e-01
15	3	XFr_A	1.345005e-04
15	3	XFr_B	-1.900677e-05
15	3	XFr_E	-5.083391e-05
15	3	XFr_P	-1.552039e-04
15	3	XFr_G	-1.111756e-04
15	4	profit	-6.118516e-03
15	4	XFr_A	-6.444811e-05
15	4	XFr_B	-6.599253e-05
15	4	XFr_E	1.241259e-04
15	4	XFr_P	-6.619347e-05
15	4	XFr_G	-6.343739e-05
15	5	profit	1.299260e-01
15	5	XFr_A	-2.721167e-06
15	5	XFr_B	1.785002e-04
15	5	XFr_E	1.373620e-04
15	5	XFr_P	-4.300031e-05
15	5	XFr_G	-1.404723e-04
16	0	profit	8.266214e-02
16	0	XFr_A	1.173960e-04
16	0	XFr_B	-1.058059e-04
16	0	XFr_E	-1.278148e-04
16	0	XFr_P	1.555742e-04
16	0	XFr_G	4.079725e-05
16	1	profit	-3.341992e-03
16	1	XFr_A	1.268013e-04
16	1	XFr_B	5.231535e-05
16	1	XFr_E	3.854599e-05
16	1	XFr_P	2.218834e-05
16	1	XFr_G	4.765148e-05
16	2	profit	1.041573e-01
16	2	XFr_A	5.693798e-06
16	2	XFr_B	-1.117499e-04
16	2	XFr_E	6.354929e-05
16	2	XFr_P	1.152483e-05
16	2	XFr_G	5.700027e-05
16	3	profit	-9.830182e-02
16	3	XFr_A	2.667832e-05
16	3	XFr_B	-1.255724e-04
16	3	XFr_E	-7.716155e-06
16	3	XFr_P	-9.049080e-05
16	3	XFr_G	-1.546839e-04
16	4	profit	-9.135192e-03
16	4	XFr_A	-7.754769e-05
16	4	XFr_B	9.529357e-05
16	4	XFr_E	1.055890e-04
16	4	XFr_P	2.794500e-05
16	4	XFr_G	-2.000000e-04
16	5	profit	2.000000e-01
16	5	XFr_A	-2.566165e-05
16	5	XFr_B	9.862291e-05
16	5	XFr_E	1.610498e-05
16	5	XFr_P	6.143466e-05
16	5	XFr_G	-1.512205e-04
17	0	profit	5.941234e-02
17	0	XFr_A	1.730661e-04
17	0	XFr_B	-1.119917e-04
17	0	XFr_E	2.699864e-05
17	0	XFr_P	1.484771e-04
17	0	XFr_G	-3.080136e-05
17	1	profit	-6.361255e-02
17	1	XFr_A	-3.652676e-05
17	1	XFr_B	-3.964656e-05
17	1	XFr_E	4.353422e-05
17	1	XFr_P	1.855332e-04
17	1	XFr_G	-1.409803e-04
17	2	profit	-6.659851e-02
17	2	XFr_A	5.899880e-05
17	2	XFr_B	-2.972412e-05
17	2	XFr_E	-1.140913e-04
17	2	XFr_P	-5.316011e-05
17	2	XFr_G	1.333685e-04
17	3	profit	-7.066891e-02
17	3	XFr_A	1.283389e-04
17	3	XFr_B	-3.035129e-05
17	3	XFr_E	-1.050029e-04
17	3	XFr_P	5.796733e-05
17	3	XFr_G	-8.320128e-05
17	4	profit	-3.011116e-02
17	4	XFr_A	6.840009e-05
17	4	XFr_B	-7.738879e-05
17	4	XFr_E	3.461534e-05
17	4	XFr_P	1.722388e-04
17	4	XFr_G	6.881118e-06
17	5	profit	-6.563095e-02
17	5	XFr_A	8.909734e-05
17	5	XFr_B	1.979758e-04
17	5	XFr_E	-1.962730e-04
17	5	XFr_P	3.736475e-05
17	5	XFr_G	7.875465e-05
18	0	profit	8.479877e-02
18	0	XFr_A	1.026890e-04
18	0	XFr_B	5.201292e-05
18	0	XFr_E	1.003253e-04
18	0	XFr_P	-7.746150e-05
18	0	XFr_G	1.505857e-04
18	1	profit	-5.462722e-02
18	1	XFr_A	1.714403e-04
18	1	XFr_B	1.968076e-05
18	1	XFr_E	1.361823e-04
18	1	XFr_P	5.722906e-05
18	1	XFr_G	6.303475e-06
18	2	profit	-4.504978e-02
18	2	XFr_A	1.051243e-04
18	2	XFr_B	-3.561915e-05
18	2	XFr_E	-3.908828e-05
18	2	XFr_P	4.410306e-05
18	2	XFr_G	8.333388e-06
18	3	profit	-1.227813e-01
18	3	XFr_A	3.221999e-05
18	3	XFr_B	-1.747948e-04
18	3	XFr_E	9.345797e-05
18	3	XFr_P	-1.339437e-04
18	3	XFr_G	5.528870e-05
18	4	profit	8.757790e-03
18	4	XFr_A	-5.240948e-05
18	4	XFr_B	1.076426e-05
18	4	XFr_E	-5.994335e-05
18	4	XFr_P	3.215159e-05
18	4	XFr_G	6.124576e-05
18	5	profit	-5.674598e-02
18	5	XFr_A	1.578291e-04
18	5	XFr_B	-1.209353e-04
18	5	XFr_E	-1.073497e-04
18	5	XFr_P	8.574038e-05
18	5	XFr_G	2.000000e-04
19	0	profit	-1.112802e-03
19	0	XFr_A	-1.815218e-04
19	0	XFr_B	9.619280e-05
19	0	XFr_E	-2.969906e-05
19	0	XFr_P	-7.236795e-05
19	0	XFr_G	2.857920e-05
19	1	profit	1.400974e-01
19	1	XFr_A	3.548677e-05
19	1	XFr_B	-3.583694e-06
19	1	XFr_E	-7.244943e-05
19	1	XFr_P	-8.585751e-05
19	1	XFr_G	1.431454e-04
19	2	profit	3.339853e-02
19	2	XFr_A	-4.947277e-05
19	2	XFr_B	2.000000e-04
19	2	XFr_E	-2.143373e-05
19	2	XFr_P	1.388758e-04
19	2	XFr_G	-7.422503e-05
19	3	profit	-6.092739e-02
19	3	XFr_A	8.049339e-05
19	3	XFr_B	-1.175441e-04
19	3	XFr_E	-1.900375e-04
19	3	XFr_P	4.615341e-05
19	3	XFr_G	-1.136733e-04
19	4	profit	4.891428e-02
19	4	XFr_A	-3.980966e-05
19	4	XFr_B	-2.000000e-04
19	4	XFr_E	1.631489e-04
19	4	XFr_P	5.498748e-06
19	4	XFr_G	-1.191765e-05
19	5	profit	2.000000e-01
19	5	XFr_A	-3.934624e-05
19	5	XFr_B	9.551055e-05
19	5	XFr_E	1.184922e-04
19	5	XFr_P	-1.877137e-04
19	5	XFr_G	-5.205940e-05
20	0	profit	5.715049e-02
20	0	XFr_A	1.056269e-04
20	0	XFr_B	6.557430e-05
20	0	XFr_E	2.000000e-04
20	0	XFr_P	-2.480314e-06
20	0	XFr_G	-7.148727e-05
20	1	profit	-2.188692e-02
20	1	XFr_A	8.614537e-05
20	1	XFr_B	-1.252743e-04
20	1	XFr_E	9.864226e-05
20	1	XFr_P	-1.714449e-04
20	1	XFr_G	-1.404383e-04
20	2	profit	-1.406240e-01
20	2	XFr_A	-2.447166e-05
20	2	XFr_B	5.256238e-05
20	2	XFr_E	3.171909e-06
20	2	XFr_P	-1.129494e-04
20	2	XFr_G	1.779046e-04
20	3	profit	-1.619169e-02
20	3	XFr_A	-5.443122e-05
20	3	XFr_B	-4.563652e-05
20	3	XFr_E	2.587365e-05
20	3	XFr_P	8.804108e-05
20	3	XFr_G	-8.025390e-05
20	4	profit	2.000000e-01
20	4	XFr_A	9.107931e-05
20	4	XFr_B	2.280674e-06
20	4	XFr_E	7.020226e-05
20	4	XFr_P	6.112064e-05
20	4	XFr_G	-6.808778e-05
20	5	profit	2.082875e-02
20	5	XFr_A	2.585767e-05
20	5	XFr_B	-1.718273e-04
20	5	XFr_E	-9.965366e-05
20	5	XFr_P	8.315209e-05
20	5	XFr_G	-1.562452e-04
21	0	profit	6.859268e-02
21	0	XFr_A	-1.335681e-04
21	0	XFr_B	1.958494e-05
21	0	XFr_E	-4.290213e-05
21	0	XFr_P	9.823185e-06
21	0	XFr_G	-6.123234e-05
21	1	profit	1.581618e-01
21	1	XFr_A	6.358126e-05
21	1	XFr_B	-5.922052e-05
21	1	XFr_E	9.944192e-05
21	1	XFr_P	7.893570e-05
21	1	XFr_G	-1.837439e-04
21	2	profit	1.496828e-02
21	2	XFr_A	4.854170e-05
21	2	XFr_B	-1.311434e-04
21	2	XFr_E	-2.024988e-06
21	2	XFr_P	6.458672e-05
21	2	XFr_G	3.646318e-05
21	3	profit	1.305246e-01
21	3	XFr_A	8.838599e-06
