RTO_iter	cost	con	merit
1	2.250000e+00	-1.250000e+00	2.250000e+00
2	6.290459e-01	-7.444765e-01	6.290459e-01
3	1.602226e+00	1.109958e-04	1.603336e+00
4	1.931903e-01	-1.258361e-01	1.931903e-01
5	5.674712e-01	1.085899e-04	5.685571e-01
6	2.288819e-01	1.090854e-04	2.299728e-01
7	1.555429e-01	1.089924e-04	1.566328e-01
8	1.488382e-01	1.115743e-04	1.499539e-01
9	1.555419e-01	1.115736e-04	1.566577e-01
10	1.457966e-01	1.087204e-04	1.468838e-01
11	1.488393e-01	1.081882e-04	1.499212e-01
12	1.457323e-01	1.084120e-04	1.468164e-01
13	1.457968e-01	1.081885e-04	1.468787e-01
14	1.453657e-01	1.108842e-04	1.464745e-01
15	1.457958e-01	1.112058e-04	1.469078e-01
16	1.454793e-01	1.160813e-04	1.466401e-01
17	1.453980e-01	1.125284e-04	1.465232e-01
18	1.453774e-01	1.065498e-04	1.464429e-01
19	1.454001e-01	1.065490e-04	1.464656e-01
20	1.453868e-01	1.077296e-04	1.464641e-01
21	1.453818e-01	1.071546e-04	1.464533e-01
22	1.453793e-01	1.078351e-04	1.464576e-01
23	1.453778e-01	1.093363e-04	1.464712e-01
24	1.453770e-01	1.105833e-04	1.464829e-01
25	1.453793e-01	1.036307e-04	1.464156e-01
26	1.453780e-01	1.104450e-04	1.464825e-01
27	1.453777e-01	1.109417e-04	1.464871e-01
28	1.453802e-01	1.036235e-04	1.464164e-01
29	1.453776e-01	1.111089e-04	1.464887e-01
30	1.453776e-01	1.111305e-04	1.464889e-01
