RTO_iter	rho	tr	cost_unmodified	cost	con_unmodified	con	merit	cost_eps	u1_cost_lam	u2_cost_lam	con_eps	u1_con_lam	u2_con_lam
0								0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1	1.002407e+00	1.000000e-01	1.220000e+00	1.220000e+00	2.110000e+00	2.110000e+00	2.232000e+01	1.100000e-01	-1.000000e-01	-1.100000e+00	-2.000000e-01	0.000000e+00	2.000000e+00
2	1.004870e+00	2.000000e-01	1.056904e+00	1.218797e+00	2.040297e+00	1.730735e+00	1.852614e+01	1.573103e-01	-1.547812e-01	-1.016340e+00	-3.095623e-01	0.000000e+00	2.000000e+00
3	1.009022e+00	4.000000e-01	7.734289e-01	1.003791e+00	1.906316e+00	1.399964e+00	1.500343e+01	2.132293e-01	-2.531760e-01	-8.422178e-01	-5.063520e-01	2.220446e-14	2.000000e+00
4	1.007709e+00	4.000000e-01	3.812727e-01	6.241531e-01	1.630386e+00	8.299725e-01	8.923878e+00	1.881854e-01	-4.002067e-01	-4.702205e-01	-8.004134e-01	0.000000e+00	2.000000e+00
5	9.928908e-01	4.000000e-01	2.617017e-01	3.444461e-01	1.338717e+00	3.294971e-01	3.639417e+00	4.243058e-02	-5.046101e-01	-8.408588e-02	-1.009220e+00	0.000000e+00	2.000000e+00
6	5.698387e-01	4.000000e-01	2.922825e-01	1.300932e-01	8.845336e-01	1.111454e-04	1.312047e-01	-1.375353e-01	-4.422113e-01	3.110171e-01	-8.844225e-01	0.000000e+00	2.000000e+00
7	5.706477e-01	4.000000e-01	2.937524e-01	1.413206e-01	7.447996e-01	1.085862e-04	1.424065e-01	-1.466451e-01	-3.723455e-01	3.938416e-01	-7.446911e-01	0.000000e+00	2.000000e+00
8	5.611388e-01	4.000000e-01	2.894109e-01	1.446163e-01	8.039806e-01	1.077133e-04	1.456934e-01	-1.437213e-01	-4.019364e-01	3.575723e-01	-8.038729e-01	0.000000e+00	2.000000e+00
9	6.076177e-01	4.000000e-01	2.905958e-01	1.452265e-01	7.782979e-01	1.085855e-04	1.463124e-01	-1.451700e-01	-3.890947e-01	3.730968e-01	-7.781893e-01	0.000000e+00	2.000000e+00
10	5.691070e-01	4.000000e-01	2.899582e-01	1.453403e-01	7.893286e-01	1.077137e-04	1.464174e-01	-1.445808e-01	-3.946104e-01	3.663888e-01	-7.892209e-01	0.000000e+00	2.000000e+00
11	5.692342e-01	4.000000e-01	2.902095e-01	1.453614e-01	7.845695e-01	1.077138e-04	1.464385e-01	-1.448413e-01	-3.922309e-01	3.692756e-01	-7.844618e-01	0.000000e+00	2.000000e+00
12	3.124301e-01	4.000000e-01	2.900968e-01	1.453653e-01	7.866188e-01	1.077138e-04	1.464424e-01	-1.447303e-01	-3.932555e-01	3.680311e-01	-7.865111e-01	0.000000e+00	2.000000e+00
13	5.815145e-02	4.000000e-01	2.901446e-01	1.453660e-01	7.857356e-01	1.077138e-04	1.464431e-01	-1.447783e-01	-3.928140e-01	3.685672e-01	-7.856279e-01	0.000000e+00	2.000000e+00
14	1.072844e-02	4.000000e-01	2.901238e-01	1.453661e-01	7.861161e-01	1.077138e-04	1.464433e-01	-1.447577e-01	-3.930042e-01	3.683362e-01	-7.860084e-01	0.000000e+00	2.000000e+00
15	2.020184e-03	4.000000e-01	2.901327e-01	1.453662e-01	7.859522e-01	1.077138e-04	1.464433e-01	-1.447666e-01	-3.929222e-01	3.684357e-01	-7.858445e-01	0.000000e+00	2.000000e+00
16	-2.000000e+00	2.000000e-01	2.901289e-01	1.453662e-01	7.860228e-01	1.077138e-04	1.464433e-01						
17	-2.000000e+00	1.000000e-01	2.901248e-01	1.453641e-01	7.860236e-01	1.136965e-04	1.465011e-01						
18	-2.000000e+00	5.000000e-02	2.901262e-01	1.453648e-01	7.860233e-01	1.115774e-04	1.464806e-01						
19	-2.000000e+00	2.500000e-02	2.901231e-01	1.453633e-01	7.860240e-01	1.161811e-04	1.465251e-01						
20	-2.000000e+00	1.250000e-02	2.901286e-01	1.453660e-01	7.860229e-01	1.081913e-04	1.464479e-01						
21	-2.000000e+00	6.250000e-03	2.901265e-01	1.453650e-01	7.860233e-01	1.112076e-04	1.464770e-01						
22	-2.000000e+00	3.125000e-03	2.901253e-01	1.453644e-01	7.860235e-01	1.129065e-04	1.464934e-01						
23	-2.000000e+00	1.562500e-03	2.901189e-01	1.453612e-01	7.860248e-01	1.222297e-04	1.465835e-01						
24	-2.000000e+00	7.812500e-04	2.901287e-01	1.453661e-01	7.860228e-01	1.079962e-04	1.464460e-01						
25	9.999701e-01	3.906250e-04	2.901280e-01	1.453657e-01	7.860227e-01	1.090842e-04	1.464565e-01						
26	9.998221e-01	7.812500e-04	2.901325e-01	1.453679e-01	7.860211e-01	1.026045e-04	1.463940e-01	-1.447646e-01	-3.929593e-01	3.683958e-01	-7.859185e-01	0.000000e+00	2.000000e+00
27	-2.000000e+00	1.562500e-03	2.901342e-01	1.453680e-01	7.859921e-01	1.024556e-04	1.463925e-01	-1.447662e-01	-3.929448e-01	3.684135e-01	-7.858896e-01	0.000000e+00	2.000000e+00
28	-2.000000e+00	7.812500e-04	2.901320e-01	1.453672e-01	7.860048e-01	1.045844e-04	1.464131e-01						
29	-2.000000e+00	3.906250e-04	2.901295e-01	1.453660e-01	7.860052e-01	1.082011e-04	1.464480e-01						
30		1.953125e-04	2.901303e-01	1.453664e-01	7.860050e-01	1.071328e-04	1.464377e-01						
