RTO_iter	u1	u2
0	3.500000e+00	5.000000e-01
1	2.642910e+00	-1.516604e-02
2	1.747621e+00	-4.606529e-01
3	7.839259e-01	-7.276577e-01
4	1.289027e+00	1.354023e-01
5	3.853190e-01	-4.258091e-01
6	7.788725e-01	-1.174009e-01
7	5.627928e-01	-2.497323e-01
8	4.573452e-01	-3.236464e-01
9	4.022843e-01	-3.656557e-01
10	3.538011e-01	-4.050973e-01
11	4.022844e-01	-3.656558e-01
12	3.778862e-01	-3.851855e-01
13	3.538011e-01	-4.050973e-01
14	3.658006e-01	-3.950894e-01
15	3.537999e-01	-4.050960e-01
16	3.597868e-01	-4.000772e-01
17	3.627897e-01	-3.975799e-01
18	3.642969e-01	-3.963396e-01
19	3.627922e-01	-3.975886e-01
20	3.635421e-01	-3.969670e-01
21	3.627885e-01	-3.975957e-01
22	3.620334e-01	-3.982228e-01
23	3.624034e-01	-3.979114e-01
24	3.625835e-01	-3.977609e-01
25	3.626645e-01	-3.976924e-01
26	3.626983e-01	-3.976697e-01
27	3.627051e-01	-3.976578e-01
28	3.627106e-01	-3.976594e-01
29	3.627113e-01	-3.976588e-01
30	3.627085e-01	-3.976549e-01
