RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	2.043000e+01
2	5.465303e-01	3.949449e-01	4.495979e+00
3	2.272272e-01	-4.750658e-09	2.272272e-01
4	1.606597e-01	-7.607565e-09	1.606597e-01
5	1.482350e-01	-7.118690e-09	1.482350e-01
6	1.459291e-01	-7.195693e-09	1.459291e-01
7	1.455008e-01	-7.139815e-09	1.455008e-01
8	1.454213e-01	-7.161550e-09	1.454213e-01
9	1.454066e-01	-7.151739e-09	1.454066e-01
10	1.454038e-01	-7.155884e-09	1.454038e-01
11	1.454033e-01	-7.154083e-09	1.454033e-01
12	1.454032e-01	-7.154857e-09	1.454032e-01
13	1.454032e-01	-7.154523e-09	1.454032e-01
14	1.454032e-01	-7.154666e-09	1.454032e-01
15	1.454032e-01	-7.154605e-09	1.454032e-01
16	1.454032e-01	-7.154631e-09	1.454032e-01
17	1.454032e-01	-7.154620e-09	1.454032e-01
18	1.454032e-01	-7.154625e-09	1.454032e-01
19	1.454032e-01	-7.154623e-09	1.454032e-01
20	1.454032e-01	-7.154623e-09	1.454032e-01
21	1.454032e-01	-7.154623e-09	1.454032e-01
22	1.454032e-01	-7.154623e-09	1.454032e-01
23	1.454032e-01	-7.154623e-09	1.454032e-01
24	1.454032e-01	-7.154623e-09	1.454032e-01
25	1.454032e-01	-7.154623e-09	1.454032e-01
