RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.100000e+00	-1.000000e-01
2	-1.100000e+00	-1.000000e-01
3	-1.100000e+00	-1.000000e-01
4	-1.100000e+00	-1.000000e-01
5	-1.100000e+00	-1.000000e-01
6	-1.100000e+00	-1.000000e-01
7	-1.100000e+00	-1.000000e-01
8	-1.100000e+00	-1.000000e-01
9	-1.100000e+00	-1.000000e-01
10	-1.100000e+00	-1.000000e-01
11	-1.100000e+00	-1.000000e-01
12	-1.100000e+00	-1.000000e-01
13	-1.100000e+00	-1.000000e-01
14	-1.100000e+00	-1.000000e-01
15	-1.100000e+00	-1.000000e-01
16	-1.100000e+00	-1.000000e-01
17	-1.100000e+00	-1.000000e-01
18	-1.100000e+00	-1.000000e-01
19	-1.100000e+00	-1.000000e-01
20	-1.100000e+00	-1.000000e-01
21	-1.100000e+00	-1.000000e-01
22	-1.100000e+00	-1.000000e-01
23	-1.100000e+00	-1.000000e-01
24	-1.100000e+00	-1.000000e-01
25	-1.100000e+00	-1.000000e-01
26	-1.100000e+00	-1.000000e-01
27	-1.100000e+00	-1.000000e-01
28	-1.100000e+00	-1.000000e-01
29	-1.100000e+00	-1.000000e-01
30	-1.100000e+00	-1.000000e-01
31		
