RTO_iter	u1	u2
0	5.000000e-01	-1.500000e+00
1	6.961161e-01	-5.194193e-01
2	3.322235e-01	-4.022067e-01
3	3.322235e-01	-4.022067e-01
4	4.634130e-01	-4.280451e-01
5	3.634042e-01	-3.959990e-01
6	3.634042e-01	-3.959990e-01
7	3.634042e-01	-3.959990e-01
8	4.143053e-01	-3.893839e-01
9	3.510833e-01	-4.066808e-01
10	3.536940e-01	-4.046313e-01
11	3.845273e-01	-3.799054e-01
12	3.522897e-01	-4.049801e-01
13	3.599019e-01	-3.991448e-01
14	3.722477e-01	-3.895677e-01
15	3.783941e-01	-3.847457e-01
16	3.814603e-01	-3.823266e-01
17	3.829910e-01	-3.811154e-01
18	3.837544e-01	-3.805105e-01
19	3.841330e-01	-3.802103e-01
20	3.843168e-01	-3.800645e-01
21	3.843999e-01	-3.799985e-01
22	3.844318e-01	-3.799732e-01
23	3.844417e-01	-3.799654e-01
24	3.844444e-01	-3.799633e-01
25	3.844451e-01	-3.799627e-01
26	3.844452e-01	-3.799626e-01
27	3.844453e-01	-3.799626e-01
28	3.844453e-01	-3.799626e-01
29	3.844453e-01	-3.799626e-01
30	3.844453e-01	-3.799626e-01
