RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.037071e+00	-1.777169e-01
2	-8.957161e-01	-3.192049e-01
3	-5.592734e-01	-5.355527e-01
4	-1.882657e-01	-6.850630e-01
5	1.922011e-01	-5.615925e-01
6	4.929646e-01	-2.978856e-01
7	1.922011e-01	-5.615925e-01
8	3.353052e-01	-4.209446e-01
9	4.929646e-01	-2.978856e-01
10	4.126816e-01	-3.575970e-01
11	3.735878e-01	-3.887817e-01
12	3.353052e-01	-4.209446e-01
13	3.543398e-01	-4.047355e-01
14	3.639378e-01	-3.967275e-01
15	3.543395e-01	-4.047357e-01
16	3.591315e-01	-4.007242e-01
17	3.615321e-01	-3.987246e-01
18	3.627328e-01	-3.977270e-01
19	3.633310e-01	-3.972305e-01
20	3.636275e-01	-3.969846e-01
21	3.637689e-01	-3.968675e-01
22	3.638303e-01	-3.968165e-01
23	3.638495e-01	-3.968006e-01
24	3.638559e-01	-3.967953e-01
25	3.638604e-01	-3.967916e-01
26	3.638608e-01	-3.967912e-01
27	3.638609e-01	-3.967911e-01
28	3.638610e-01	-3.967911e-01
29	3.638610e-01	-3.967911e-01
30	3.638610e-01	-3.967911e-01
