RTO_iter	u1	u2
0	1.500000e+00	-1.500000e+00
1	1.422672e+00	-1.436593e+00
2	1.258481e+00	-1.322395e+00
3	9.046311e-01	-1.135873e+00
4	5.734678e-01	-9.115280e-01
5	2.681081e-01	-6.531573e-01
6	5.871826e-01	-4.119282e-01
7	2.091217e-01	-5.425803e-01
8	5.534362e-01	-3.389937e-01
9	3.541146e-01	-4.048230e-01
10	5.131640e-01	-2.835660e-01
11	4.322734e-01	-3.424435e-01
12	3.928094e-01	-3.731573e-01
13	3.733635e-01	-3.888704e-01
14	3.541199e-01	-4.048294e-01
15	3.637161e-01	-3.968193e-01
16	3.733651e-01	-3.888729e-01
17	3.685337e-01	-3.928373e-01
18	3.589107e-01	-4.008156e-01
19	3.637150e-01	-3.968185e-01
20	3.661220e-01	-3.948269e-01
21	3.673270e-01	-3.938347e-01
22	3.661203e-01	-3.948320e-01
23	3.649146e-01	-3.958302e-01
24	3.655141e-01	-3.953341e-01
25	3.649075e-01	-3.958353e-01
26	3.637047e-01	-3.968323e-01
27	3.643036e-01	-3.963352e-01
28	3.646000e-01	-3.960901e-01
29	3.647412e-01	-3.959723e-01
30	3.650374e-01	-3.957281e-01
