RTO_iter	u1	u2
0	1.500000e+00	-1.500000e+00
1	1.422672e+00	-1.436593e+00
2	1.258481e+00	-1.322395e+00
3	9.046311e-01	-1.135873e+00
4	5.734678e-01	-9.115280e-01
5	2.681081e-01	-6.531573e-01
6	5.871826e-01	-4.119282e-01
7	2.091522e-01	-5.426684e-01
8	5.534493e-01	-3.390524e-01
9	3.541387e-01	-4.049045e-01
10	5.131787e-01	-2.836351e-01
11	4.322884e-01	-3.425136e-01
12	3.928320e-01	-3.732369e-01
13	3.733845e-01	-3.889481e-01
14	3.541387e-01	-4.049045e-01
15	3.637355e-01	-3.968951e-01
16	3.733842e-01	-3.889483e-01
17	3.685537e-01	-3.929137e-01
18	3.589305e-01	-4.008919e-01
19	3.637353e-01	-3.968953e-01
20	3.661420e-01	-3.949033e-01
21	3.673452e-01	-3.939099e-01
22	3.679459e-01	-3.934146e-01
23	3.673369e-01	-3.939168e-01
24	3.676348e-01	-3.936710e-01
25	3.677767e-01	-3.935540e-01
26	3.676076e-01	-3.936935e-01
27	3.674384e-01	-3.938330e-01
28	3.672693e-01	-3.939725e-01
29	3.673304e-01	-3.939221e-01
30	3.672228e-01	-3.940109e-01
