RTO_iter	cost	con	merit
1	2.250000e+00	-1.250000e+00	2.250000e+00
2	6.290459e-01	-7.444765e-01	6.290459e-01
3	7.389237e-03	7.480257e-01	3.814021e-01
4	1.488861e+00	7.843768e-01	1.881049e+00
5	3.903773e-01	4.917625e-01	6.362585e-01
6	1.066360e-01	5.610261e-01	3.871490e-01
7	3.429673e-02	6.376775e-01	3.531355e-01
8	2.927952e-02	5.149422e-01	2.867506e-01
9	7.198958e-02	4.172100e-01	2.805946e-01
10	6.561739e-02	3.057676e-01	2.185012e-01
11	9.302622e-02	1.933336e-01	1.896930e-01
12	1.190972e-01	1.064225e-01	1.723084e-01
13	1.452262e-01	4.708590e-03	1.475805e-01
14	1.554342e-01	1.335077e-02	1.621096e-01
15	1.457488e-01	4.121813e-03	1.478097e-01
16	1.449148e-01	1.436874e-03	1.456333e-01
17	1.467342e-01	1.321531e-03	1.473950e-01
18	1.457185e-01	5.363725e-04	1.459867e-01
19	1.454559e-01	2.920229e-04	1.456019e-01
20	1.458099e-01	2.713137e-04	1.459456e-01
21	1.456417e-01	1.846481e-04	1.457340e-01
22	1.455779e-01	1.366033e-04	1.456462e-01
23	1.455472e-01	1.223015e-04	1.456083e-01
24	1.455323e-01	1.171835e-04	1.455909e-01
25	1.455217e-01	1.013014e-04	1.455723e-01
26	1.455475e-01	1.206908e-04	1.456079e-01
27	1.455335e-01	1.136792e-04	1.455903e-01
28	1.455264e-01	1.117276e-04	1.455823e-01
29	1.455230e-01	1.117044e-04	1.455789e-01
30	1.455216e-01	1.119625e-04	1.455776e-01
