RTO_iter	u1	u2
0	1.500000e+00	-1.500000e+00
1	7.835288e-01	-8.023833e-01
2	8.384533e-02	-8.793035e-02
3	-6.997640e-01	-7.091842e-01
4	-1.614467e-01	-5.236273e-01
5	1.703959e-01	-3.224704e-01
6	4.187417e-01	-3.511821e-01
7	2.131991e-01	-4.934925e-01
8	3.179941e-01	-4.251749e-01
9	3.692378e-01	-3.893347e-01
10	3.213866e-01	-4.295407e-01
11	3.462233e-01	-4.104748e-01
12	3.585881e-01	-4.007686e-01
13	3.708241e-01	-3.910512e-01
14	3.586296e-01	-4.008207e-01
15	3.647348e-01	-3.959465e-01
16	3.677800e-01	-3.935010e-01
17	3.647670e-01	-3.959891e-01
18	3.662850e-01	-3.947617e-01
19	3.670422e-01	-3.941485e-01
20	3.662855e-01	-3.947737e-01
21	3.666609e-01	-3.944692e-01
22	3.668431e-01	-3.943214e-01
23	3.669255e-01	-3.942545e-01
24	3.668039e-01	-3.943549e-01
25	3.668354e-01	-3.943293e-01
26	3.668452e-01	-3.943214e-01
27	3.668479e-01	-3.943192e-01
28	3.668485e-01	-3.943187e-01
29	3.668487e-01	-3.943186e-01
30	3.668487e-01	-3.943185e-01
