RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	1.385000e+00
2	1.163978e-01	1.401572e-01	1.864764e-01
3	1.488644e-01	1.350387e-03	1.495396e-01
4	1.457818e-01	7.314764e-03	1.494391e-01
5	1.461776e-01	3.712755e-03	1.480340e-01
6	1.455256e-01	4.588091e-03	1.478196e-01
7	1.458471e-01	2.003142e-03	1.468487e-01
8	1.454399e-01	2.821899e-03	1.468508e-01
9	1.454406e-01	2.819829e-03	1.468505e-01
10	1.454398e-01	2.822196e-03	1.468509e-01
11	1.454404e-01	2.820369e-03	1.468506e-01
12	1.454395e-01	2.822935e-03	1.468510e-01
13	1.449906e-01	1.316517e-03	1.456488e-01
14	1.453860e-01	6.202115e-05	1.454170e-01
15	1.453590e-01	1.995582e-04	1.454587e-01
16	1.453579e-01	2.025989e-04	1.454592e-01
17	1.453546e-01	2.122453e-04	1.454607e-01
18	1.453570e-01	2.051007e-04	1.454596e-01
19	1.453498e-01	1.806040e-04	1.454401e-01
20	1.453567e-01	1.359983e-04	1.454247e-01
21	1.453628e-01	1.192854e-04	1.454224e-01
22	1.453663e-01	1.130839e-04	1.454228e-01
23	1.453697e-01	1.056547e-04	1.454226e-01
24	1.453686e-01	1.102145e-04	1.454238e-01
25	1.453689e-01	1.101055e-04	1.454239e-01
26	1.453690e-01	1.100343e-04	1.454240e-01
27	1.453690e-01	1.100375e-04	1.454240e-01
28	1.453690e-01	1.100549e-04	1.454240e-01
29	1.453690e-01	1.100921e-04	1.454240e-01
30	1.453690e-01	1.100898e-04	1.454240e-01
