RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	1.385000e+00
2	1.163978e-01	1.401572e-01	1.864764e-01
3	1.488992e-01	1.236291e-03	1.495173e-01
4	1.458190e-01	7.199015e-03	1.494186e-01
5	1.462143e-01	3.602582e-03	1.480156e-01
6	1.455632e-01	4.477308e-03	1.478019e-01
7	1.458844e-01	1.895204e-03	1.468320e-01
8	1.454777e-01	2.713037e-03	1.468342e-01
9	1.454777e-01	2.713037e-03	1.468342e-01
10	1.454777e-01	2.713037e-03	1.468342e-01
11	1.454777e-01	2.713036e-03	1.468342e-01
12	1.454777e-01	2.713027e-03	1.468342e-01
13	1.450284e-01	1.206060e-03	1.456315e-01
14	1.454231e-01	-4.611078e-05	1.454231e-01
15	1.453962e-01	9.135999e-05	1.454418e-01
16	1.453962e-01	9.135973e-05	1.454418e-01
17	1.453962e-01	9.135853e-05	1.454418e-01
18	1.453962e-01	9.134942e-05	1.454418e-01
19	1.453911e-01	6.048246e-05	1.454214e-01
20	1.454105e-01	-2.008446e-05	1.454105e-01
21	1.454027e-01	2.195963e-05	1.454137e-01
22	1.454027e-01	2.193000e-05	1.454136e-01
23	1.454022e-01	1.289409e-05	1.454087e-01
24	1.454066e-01	-2.709460e-06	1.454066e-01
25	1.454056e-01	2.507772e-06	1.454069e-01
26	1.454056e-01	2.501768e-06	1.454069e-01
27	1.454056e-01	2.475214e-06	1.454069e-01
28	1.454056e-01	2.320925e-06	1.454068e-01
29	1.454056e-01	1.901248e-06	1.454066e-01
30	1.454056e-01	1.076054e-06	1.454062e-01
