RTO_iter	u1	u2
0	1.100000e+00	1.000000e-01
1	1.210469e-01	-1.040855e-01
2	-8.787335e-01	-8.313237e-02
3	-3.785455e-01	-8.390050e-02
4	-1.282451e-01	-8.528376e-02
5	-2.857232e-03	-8.756987e-02
6	1.160473e-01	-4.901175e-02
7	5.017494e-02	-5.449652e-02
8	-1.123996e-02	-4.290051e-02
9	4.785337e-02	-2.254772e-02
10	-1.464468e-02	-2.305002e-02
11	4.639979e-02	-9.639902e-03
12	1.426447e-02	-1.118270e-02
13	-1.694676e-02	-9.623799e-03
14	-1.309433e-03	-9.916535e-03
15	-1.621188e-02	-5.219138e-03
16	-7.944565e-03	-5.791178e-03
17	-3.791977e-03	-6.899124e-03
18	-6.425874e-03	-4.012920e-03
19	-9.146256e-03	-1.208145e-03
20	-7.200318e-03	-2.217340e-03
21	-8.279289e-03	-5.865302e-04
22	-7.581752e-03	-1.313061e-03
23	-8.036946e-03	-4.436028e-04
24	-8.555736e-03	3.894382e-04
25	-8.255478e-03	4.038925e-06
26	-8.491477e-03	4.427013e-04
27	-8.369361e-03	2.419038e-04
28	-8.488147e-03	4.773537e-04
29	-8.437374e-03	3.839663e-04
30	-8.419104e-03	3.478558e-04
