RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	2.043000e+01
2	5.357933e-01	3.962619e-01	4.498412e+00
3	2.979443e+00	-7.719065e-09	2.979443e+00
4	9.327204e-01	-3.318514e-09	9.327204e-01
5	2.979443e+00	-6.463615e-09	2.979443e+00
6	3.241208e-01	-8.471240e-09	3.241208e-01
7	9.327204e-01	-2.445574e-09	9.327204e-01
8	1.905309e-01	-7.001433e-09	1.905309e-01
9	3.241208e-01	-7.431971e-09	3.241208e-01
10	1.570659e-01	-6.790521e-09	1.570659e-01
11	1.905309e-01	-6.114678e-09	1.905309e-01
12	1.480359e-01	-6.856232e-09	1.480359e-01
13	1.570658e-01	-7.058131e-09	1.570658e-01
14	1.462178e-01	-6.800820e-09	1.462178e-01
15	1.480359e-01	-6.668302e-09	1.480359e-01
16	1.455316e-01	-6.824548e-09	1.455316e-01
17	1.462178e-01	-6.882597e-09	1.462178e-01
18	1.454775e-01	-6.811491e-09	1.454775e-01
19	1.455316e-01	-6.780457e-09	1.455316e-01
20	1.454050e-01	-6.817747e-09	1.454050e-01
21	1.455316e-01	-6.759831e-09	1.455316e-01
22	1.454434e-01	-6.778081e-09	1.454434e-01
23	1.454180e-01	-6.787192e-09	1.454180e-01
24	1.454100e-01	-6.790415e-09	1.454100e-01
25	1.454072e-01	-2.464725e-09	1.454072e-01
26	1.454061e-01	-6.795019e-09	1.454061e-01
27	1.454056e-01	-6.795348e-09	1.454056e-01
28	1.454063e-01	-6.794149e-09	1.454063e-01
29	1.454070e-01	-6.792939e-09	1.454070e-01
30	1.454079e-01	-6.791719e-09	1.454079e-01
