RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	2.043000e+01
2	1.113951e+00	1.804311e+00	1.915706e+01
3	7.420004e-01	1.589679e+00	1.663879e+01
4	2.334876e-01	1.148206e+00	1.171555e+01
5	2.433687e-02	7.149852e-01	7.174189e+00
6	6.132820e-02	3.161807e-01	3.223135e+00
7	1.362254e-01	4.223470e-02	5.585723e-01
8	1.468584e-01	2.871587e-03	1.755742e-01
9	1.455813e-01	5.165827e-03	1.972395e-01
10	1.455830e-01	5.161108e-03	1.971941e-01
11	1.455820e-01	5.163786e-03	1.972199e-01
12	1.446706e-01	2.735000e-03	1.720206e-01
13	1.454411e-01	1.175466e-04	1.466165e-01
14	1.453503e-01	4.949817e-04	1.503001e-01
15	1.453501e-01	4.955443e-04	1.503055e-01
16	1.453521e-01	4.898148e-04	1.502502e-01
17	1.453177e-01	3.941206e-04	1.492589e-01
18	1.453302e-01	2.145265e-04	1.474755e-01
19	1.453720e-01	1.594484e-04	1.469665e-01
20	1.454051e-01	1.311064e-04	1.467161e-01
21	1.454244e-01	1.173401e-04	1.465978e-01
22	1.454096e-01	1.172736e-04	1.465824e-01
23	1.453969e-01	1.172783e-04	1.465697e-01
24	1.453862e-01	1.172839e-04	1.465590e-01
25	1.453775e-01	1.172894e-04	1.465504e-01
26	1.453708e-01	1.172947e-04	1.465438e-01
27	1.453662e-01	1.172999e-04	1.465392e-01
28	1.453635e-01	1.173045e-04	1.465366e-01
29	1.453628e-01	1.175526e-04	1.465383e-01
30	1.453645e-01	1.129459e-04	1.464939e-01
