RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.000051e+00	-1.031944e-01
2	-8.002229e-01	-1.114868e-01
3	-4.009479e-01	-1.355591e-01
4	-1.434397e-03	-1.552806e-01
5	2.171551e-01	-2.697016e-01
6	3.059657e-01	-4.099149e-01
7	3.972586e-01	-3.674416e-01
8	3.394619e-01	-4.129499e-01
9	3.394634e-01	-4.129528e-01
10	3.394626e-01	-4.129511e-01
11	3.584721e-01	-3.989949e-01
12	3.737601e-01	-3.885446e-01
13	3.616844e-01	-3.981866e-01
14	3.616842e-01	-3.981863e-01
15	3.616860e-01	-3.981895e-01
16	3.639977e-01	-3.963513e-01
17	3.688887e-01	-3.924613e-01
18	3.713246e-01	-3.905051e-01
19	3.725431e-01	-3.895295e-01
20	3.731506e-01	-3.890434e-01
21	3.725413e-01	-3.895423e-01
22	3.719322e-01	-3.900414e-01
23	3.713233e-01	-3.905408e-01
24	3.707146e-01	-3.910403e-01
25	3.701061e-01	-3.915401e-01
26	3.694979e-01	-3.920402e-01
27	3.688899e-01	-3.925404e-01
28	3.682822e-01	-3.930406e-01
29	3.685807e-01	-3.927985e-01
30	3.682699e-01	-3.930545e-01
