RTO_iter	u1	u2
0	5.000000e-01	-1.500000e+00
1	6.900219e-01	-5.182201e-01
2	-2.445408e-01	-8.740186e-01
3	1.915843e-01	-5.577166e-01
4	4.000615e-01	-1.032529e-01
5	3.378109e-01	-3.549414e-01
6	2.725626e-01	-4.624931e-01
7	2.345216e-01	-5.123002e-01
8	2.792707e-01	-4.686680e-01
9	3.257254e-01	-4.268562e-01
10	3.736133e-01	-3.866940e-01
11	3.251994e-01	-4.262206e-01
12	3.500393e-01	-4.072083e-01
13	3.744441e-01	-3.876897e-01
14	3.500786e-01	-4.072573e-01
15	3.623704e-01	-3.976081e-01
16	3.684896e-01	-3.927481e-01
17	3.624662e-01	-3.977245e-01
18	3.655089e-01	-3.952747e-01
19	3.625004e-01	-3.977682e-01
20	3.640213e-01	-3.965442e-01
21	3.625167e-01	-3.977933e-01
22	3.632728e-01	-3.971791e-01
23	3.625193e-01	-3.978081e-01
24	3.617645e-01	-3.984352e-01
25	3.621369e-01	-3.981272e-01
26	3.617539e-01	-3.984456e-01
27	3.619350e-01	-3.982965e-01
28	3.617325e-01	-3.984649e-01
29	3.618137e-01	-3.983972e-01
30	3.618450e-01	-3.983708e-01
