RTO_iter	u1	u2
0	1.500000e+00	-1.500000e+00
1	5.368340e-01	-1.231093e+00
2	2.976536e-01	-4.544236e-01
3	2.291565e+00	-2.984795e-01
4	1.284886e+00	-2.951357e-01
5	7.689202e-01	-2.873676e-01
6	4.927191e-01	-2.980605e-01
7	3.927531e-01	-3.732998e-01
8	2.976536e-01	-4.544236e-01
9	3.445176e-01	-4.130438e-01
10	3.684764e-01	-3.929775e-01
11	3.445190e-01	-4.130426e-01
12	3.564562e-01	-4.029605e-01
13	3.624558e-01	-3.979570e-01
14	3.654629e-01	-3.954647e-01
15	3.669676e-01	-3.942215e-01
16	3.677189e-01	-3.936017e-01
17	3.680917e-01	-3.932944e-01
18	3.677073e-01	-3.936113e-01
19	3.678882e-01	-3.934621e-01
20	3.676847e-01	-3.936299e-01
21	3.674812e-01	-3.937977e-01
22	3.672779e-01	-3.939655e-01
23	3.673597e-01	-3.938980e-01
24	3.672381e-01	-3.939983e-01
25	3.671166e-01	-3.940985e-01
