RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.014510e-01	-1.538517e-01
2	8.940916e-01	-5.953872e-02
3	1.057611e-01	-6.747907e-01
4	1.066114e+00	-3.960053e-01
5	5.400697e-01	-4.270489e-01
6	1.057611e-01	-6.747907e-01
7	2.921800e-01	-4.594633e-01
8	4.866689e-01	-3.023834e-01
9	3.869461e-01	-3.779501e-01
10	2.921800e-01	-4.594633e-01
11	3.388640e-01	-4.178797e-01
12	3.627431e-01	-3.977184e-01
13	3.869459e-01	-3.779502e-01
14	3.748054e-01	-3.877865e-01
15	3.687646e-01	-3.927401e-01
16	3.567425e-01	-4.027208e-01
17	3.627431e-01	-3.977184e-01
18	3.657507e-01	-3.952268e-01
19	3.672556e-01	-3.939838e-01
20	3.680071e-01	-3.933641e-01
21	3.672499e-01	-3.939886e-01
22	3.676226e-01	-3.936811e-01
23	3.678036e-01	-3.935318e-01
24	3.676002e-01	-3.936995e-01
25	3.673969e-01	-3.938673e-01
