rto_iter	test_point_no	variable_name	noise
22	3	cost	-0.000000e+00
22	3	con	-0.000000e+00
22	4	cost	-0.000000e+00
22	4	con	-0.000000e+00
23	0	cost	-0.000000e+00
23	0	con	-0.000000e+00
23	1	cost	0.000000e+00
23	1	con	-0.000000e+00
23	2	cost	0.000000e+00
23	2	con	0.000000e+00
23	3	cost	0.000000e+00
23	3	con	-0.000000e+00
23	4	cost	0.000000e+00
23	4	con	0.000000e+00
24	0	cost	0.000000e+00
24	0	con	-0.000000e+00
24	1	cost	0.000000e+00
24	1	con	-0.000000e+00
24	2	cost	0.000000e+00
24	2	con	0.000000e+00
24	3	cost	-0.000000e+00
24	3	con	-0.000000e+00
24	4	cost	-0.000000e+00
24	4	con	0.000000e+00
25	0	cost	-0.000000e+00
25	0	con	0.000000e+00
25	1	cost	0.000000e+00
25	1	con	0.000000e+00
25	2	cost	-0.000000e+00
25	2	con	0.000000e+00
25	3	cost	0.000000e+00
25	3	con	0.000000e+00
25	4	cost	0.000000e+00
25	4	con	0.000000e+00
26	0	cost	-0.000000e+00
26	0	con	-0.000000e+00
26	1	cost	0.000000e+00
26	1	con	0.000000e+00
26	2	cost	-0.000000e+00
26	2	con	-0.000000e+00
26	3	cost	-0.000000e+00
26	3	con	-0.000000e+00
26	4	cost	-0.000000e+00
26	4	con	-0.000000e+00
27	0	cost	0.000000e+00
27	0	con	0.000000e+00
27	1	cost	-0.000000e+00
27	1	con	-0.000000e+00
27	2	cost	-0.000000e+00
27	2	con	-0.000000e+00
27	3	cost	-0.000000e+00
27	3	con	-0.000000e+00
27	4	cost	0.000000e+00
27	4	con	0.000000e+00
28	0	cost	-0.000000e+00
28	0	con	-0.000000e+00
28	1	cost	-0.000000e+00
28	1	con	0.000000e+00
28	2	cost	0.000000e+00
28	2	con	0.000000e+00
28	3	cost	-0.000000e+00
28	3	con	-0.000000e+00
28	4	cost	-0.000000e+00
28	4	con	0.000000e+00
29	0	cost	0.000000e+00
29	0	con	0.000000e+00
29	1	cost	-0.000000e+00
29	1	con	-0.000000e+00
29	2	cost	0.000000e+00
29	2	con	-0.000000e+00
29	3	cost	-0.000000e+00
29	3	con	0.000000e+00
29	4	cost	-0.000000e+00
29	4	con	-0.000000e+00
30	0	cost	-0.000000e+00
30	0	con	0.000000e+00
30	1	cost	-0.000000e+00
30	1	con	0.000000e+00
30	2	cost	-0.000000e+00
30	2	con	0.000000e+00
30	3	cost	-0.000000e+00
30	3	con	0.000000e+00
30	4	cost	0.000000e+00
30	4	con	0.000000e+00
31	0	cost	0.000000e+00
31	0	con	0.000000e+00
31	1	cost	0.000000e+00
31	1	con	-0.000000e+00
31	2	cost	-0.000000e+00
31	2	con	-0.000000e+00
31	3	cost	-0.000000e+00
31	3	con	0.000000e+00
31	4	cost	-0.000000e+00
31	4	con	-0.000000e+00
32	0	cost	-0.000000e+00
32	0	con	0.000000e+00
32	1	cost	0.000000e+00
32	1	con	-0.000000e+00
32	2	cost	-0.000000e+00
32	2	con	-0.000000e+00
32	3	cost	0.000000e+00
32	3	con	-0.000000e+00
32	4	cost	0.000000e+00
32	4	con	0.000000e+00
33	0	cost	0.000000e+00
33	0	con	-0.000000e+00
33	1	cost	-0.000000e+00
33	1	con	0.000000e+00
33	2	cost	0.000000e+00
33	2	con	-0.000000e+00
33	3	cost	-0.000000e+00
33	3	con	0.000000e+00
33	4	cost	-0.000000e+00
33	4	con	-0.000000e+00
34	0	cost	0.000000e+00
34	0	con	-0.000000e+00
34	1	cost	0.000000e+00
34	1	con	-0.000000e+00
34	2	cost	-0.000000e+00
34	2	con	-0.000000e+00
34	3	cost	-0.000000e+00
34	3	con	0.000000e+00
34	4	cost	0.000000e+00
34	4	con	0.000000e+00
35	0	cost	-0.000000e+00
35	0	con	-0.000000e+00
35	1	cost	0.000000e+00
35	1	con	-0.000000e+00
35	2	cost	0.000000e+00
35	2	con	0.000000e+00
35	3	cost	0.000000e+00
35	3	con	-0.000000e+00
35	4	cost	-0.000000e+00
35	4	con	-0.000000e+00
36	0	cost	-0.000000e+00
36	0	con	0.000000e+00
36	1	cost	0.000000e+00
36	1	con	-0.000000e+00
36	2	cost	0.000000e+00
36	2	con	-0.000000e+00
36	3	cost	-0.000000e+00
36	3	con	-0.000000e+00
36	4	cost	0.000000e+00
36	4	con	0.000000e+00
37	0	cost	0.000000e+00
37	0	con	-0.000000e+00
37	1	cost	0.000000e+00
37	1	con	-0.000000e+00
37	2	cost	-0.000000e+00
37	2	con	0.000000e+00
37	3	cost	-0.000000e+00
37	3	con	-0.000000e+00
37	4	cost	0.000000e+00
37	4	con	0.000000e+00
38	0	cost	-0.000000e+00
38	0	con	-0.000000e+00
38	1	cost	-0.000000e+00
38	1	con	-0.000000e+00
38	2	cost	-0.000000e+00
38	2	con	-0.000000e+00
38	3	cost	0.000000e+00
38	3	con	0.000000e+00
38	4	cost	0.000000e+00
38	4	con	-0.000000e+00
39	0	cost	-0.000000e+00
39	0	con	0.000000e+00
39	1	cost	-0.000000e+00
39	1	con	-0.000000e+00
39	2	cost	-0.000000e+00
39	2	con	-0.000000e+00
39	3	cost	0.000000e+00
39	3	con	0.000000e+00
39	4	cost	-0.000000e+00
39	4	con	-0.000000e+00
40	0	cost	0.000000e+00
40	0	con	-0.000000e+00
40	1	cost	-0.000000e+00
40	1	con	-0.000000e+00
40	2	cost	-0.000000e+00
40	2	con	-0.000000e+00
40	3	cost	-0.000000e+00
40	3	con	0.000000e+00
40	4	cost	0.000000e+00
40	4	con	0.000000e+00
41	0	cost	-0.000000e+00
41	0	con	0.000000e+00
41	1	cost	-0.000000e+00
41	1	con	-0.000000e+00
41	2	cost	0.000000e+00
41	2	con	0.000000e+00
41	3	cost	0.000000e+00
41	3	con	-0.000000e+00
41	4	cost	-0.000000e+00
41	4	con	-0.000000e+00
42	0	cost	0.000000e+00
42	0	con	0.000000e+00
42	1	cost	-0.000000e+00
42	1	con	-0.000000e+00
42	2	cost	-0.000000e+00
42	2	con	-0.000000e+00
42	3	cost	0.000000e+00
42	3	con	-0.000000e+00
42	4	cost	0.000000e+00
42	4	con	-0.000000e+00
43	0	cost	0.000000e+00
43	0	con	-0.000000e+00
43	1	cost	-0.000000e+00
43	1	con	-0.000000e+00
43	2	cost	-0.000000e+00
43	2	con	-0.000000e+00
43	3	cost	-0.000000e+00
43	3	con	-0.000000e+00
43	4	cost	-0.000000e+00
43	4	con	-0.000000e+00
44	0	cost	0.000000e+00
44	0	con	-0.000000e+00
44	1	cost	0.000000e+00
44	1	con	0.000000e+00
44	2	cost	0.000000e+00
44	2	con	-0.000000e+00
44	3	cost	0.000000e+00
44	3	con	0.000000e+00
44	4	cost	-0.000000e+00
44	4	con	0.000000e+00
45	0	cost	-0.000000e+00
45	0	con	0.000000e+00
45	1	cost	0.000000e+00
45	1	con	-0.000000e+00
45	2	cost	0.000000e+00
45	2	con	-0.000000e+00
45	3	cost	-0.000000e+00
45	3	con	0.000000e+00
45	4	cost	-0.000000e+00
45	4	con	0.000000e+00
46	0	cost	0.000000e+00
46	0	con	0.000000e+00
46	1	cost	-0.000000e+00
46	1	con	0.000000e+00
46	2	cost	0.000000e+00
46	2	con	0.000000e+00
46	3	cost	-0.000000e+00
46	3	con	-0.000000e+00
46	4	cost	-0.000000e+00
46	4	con	-0.000000e+00
47	0	cost	-0.000000e+00
47	0	con	0.000000e+00
47	1	cost	0.000000e+00
47	1	con	-0.000000e+00
47	2	cost	-0.000000e+00
47	2	con	-0.000000e+00
47	3	cost	0.000000e+00
47	3	con	-0.000000e+00
47	4	cost	0.000000e+00
47	4	con	0.000000e+00
48	0	cost	-0.000000e+00
48	0	con	0.000000e+00
48	1	cost	-0.000000e+00
48	1	con	-0.000000e+00
48	2	cost	-0.000000e+00
48	2	con	-0.000000e+00
48	3	cost	0.000000e+00
48	3	con	0.000000e+00
48	4	cost	-0.000000e+00
48	4	con	0.000000e+00
49	0	cost	-0.000000e+00
49	0	con	-0.000000e+00
49	1	cost	-0.000000e+00
49	1	con	0.000000e+00
49	2	cost	0.000000e+00
49	2	con	0.000000e+00
49	3	cost	-0.000000e+00
49	3	con	-0.000000e+00
49	4	cost	0.000000e+00
49	4	con	0.000000e+00
50	0	cost	-0.000000e+00
50	0	con	0.000000e+00
50	1	cost	0.000000e+00
50	1	con	-0.000000e+00
50	2	cost	0.000000e+00
50	2	con	-0.000000e+00
50	3	cost	0.000000e+00
50	3	con	-0.000000e+00
50	4	cost	-0.000000e+00
50	4	con	0.000000e+00
51	0	cost	-0.000000e+00
51	0	con	0.000000e+00
51	1	cost	0.000000e+00
51	1	con	0.000000e+00
51	2	cost	-0.000000e+00
51	2	con	-0.000000e+00
51	3	cost	0.000000e+00
51	3	con	0.000000e+00
51	4	cost	0.000000e+00
51	4	con	0.000000e+00
52	0	cost	0.000000e+00
52	0	con	-0.000000e+00
52	1	cost	-0.000000e+00
52	1	con	-0.000000e+00
52	2	cost	-0.000000e+00
52	2	con	-0.000000e+00
52	3	cost	-0.000000e+00
52	3	con	-0.000000e+00
52	4	cost	0.000000e+00
52	4	con	-0.000000e+00
53	0	cost	0.000000e+00
53	0	con	-0.000000e+00
53	1	cost	0.000000e+00
53	1	con	0.000000e+00
53	2	cost	0.000000e+00
53	2	con	0.000000e+00
53	3	cost	-0.000000e+00
53	3	con	-0.000000e+00
53	4	cost	-0.000000e+00
53	4	con	-0.000000e+00
54	0	cost	-0.000000e+00
54	0	con	-0.000000e+00
54	1	cost	0.000000e+00
54	1	con	-0.000000e+00
54	2	cost	0.000000e+00
54	2	con	0.000000e+00
54	3	cost	0.000000e+00
54	3	con	0.000000e+00
54	4	cost	0.000000e+00
54	4	con	-0.000000e+00
55	0	cost	-0.000000e+00
55	0	con	0.000000e+00
55	1	cost	0.000000e+00
55	1	con	0.000000e+00
55	2	cost	-0.000000e+00
55	2	con	-0.000000e+00
55	3	cost	-0.000000e+00
55	3	con	0.000000e+00
55	4	cost	0.000000e+00
55	4	con	-0.000000e+00
56	0	cost	0.000000e+00
56	0	con	-0.000000e+00
56	1	cost	0.000000e+00
56	1	con	-0.000000e+00
56	2	cost	-0.000000e+00
56	2	con	-0.000000e+00
56	3	cost	0.000000e+00
56	3	con	-0.000000e+00
56	4	cost	-0.000000e+00
56	4	con	-0.000000e+00
57	0	cost	0.000000e+00
57	0	con	-0.000000e+00
57	1	cost	-0.000000e+00
57	1	con	0.000000e+00
57	2	cost	0.000000e+00
57	2	con	-0.000000e+00
57	3	cost	0.000000e+00
57	3	con	-0.000000e+00
57	4	cost	-0.000000e+00
57	4	con	0.000000e+00
58	0	cost	0.000000e+00
58	0	con	-0.000000e+00
58	1	cost	0.000000e+00
58	1	con	0.000000e+00
58	2	cost	0.000000e+00
58	2	con	0.000000e+00
58	3	cost	-0.000000e+00
58	3	con	-0.000000e+00
58	4	cost	-0.000000e+00
58	4	con	-0.000000e+00
59	0	cost	-0.000000e+00
59	0	con	-0.000000e+00
59	1	cost	-0.000000e+00
59	1	con	0.000000e+00
59	2	cost	0.000000e+00
59	2	con	0.000000e+00
59	3	cost	0.000000e+00
59	3	con	0.000000e+00
59	4	cost	0.000000e+00
59	4	con	0.000000e+00
60	0	cost	0.000000e+00
60	0	con	0.000000e+00
60	1	cost	-0.000000e+00
60	1	con	0.000000e+00
60	2	cost	0.000000e+00
60	2	con	0.000000e+00
60	3	cost	-0.000000e+00
60	3	con	0.000000e+00
60	4	cost	-0.000000e+00
60	4	con	-0.000000e+00
61	0	cost	0.000000e+00
61	0	con	-0.000000e+00
61	1	cost	-0.000000e+00
61	1	con	0.000000e+00
61	2	cost	-0.000000e+00
61	2	con	-0.000000e+00
61	3	cost	-0.000000e+00
61	3	con	0.000000e+00
61	4	cost	0.000000e+00
61	4	con	-0.000000e+00
62	0	cost	0.000000e+00
62	0	con	-0.000000e+00
62	1	cost	0.000000e+00
62	1	con	-0.000000e+00
62	2	cost	-0.000000e+00
62	2	con	-0.000000e+00
62	3	cost	-0.000000e+00
62	3	con	-0.000000e+00
62	4	cost	-0.000000e+00
62	4	con	-0.000000e+00
63	0	cost	-0.000000e+00
63	0	con	-0.000000e+00
63	1	cost	-0.000000e+00
63	1	con	0.000000e+00
63	2	cost	0.000000e+00
63	2	con	-0.000000e+00
63	3	cost	-0.000000e+00
63	3	con	-0.000000e+00
63	4	cost	-0.000000e+00
63	4	con	-0.000000e+00
64	0	cost	-0.000000e+00
64	0	con	-0.000000e+00
64	1	cost	0.000000e+00
64	1	con	0.000000e+00
64	2	cost	0.000000e+00
64	2	con	0.000000e+00
64	3	cost	-0.000000e+00
64	3	con	0.000000e+00
64	4	cost	-0.000000e+00
64	4	con	-0.000000e+00
65	0	cost	0.000000e+00
65	0	con	0.000000e+00
65	1	cost	-0.000000e+00
65	1	con	0.000000e+00
65	2	cost	0.000000e+00
65	2	con	-0.000000e+00
65	3	cost	-0.000000e+00
65	3	con	-0.000000e+00
65	4	cost	-0.000000e+00
65	4	con	0.000000e+00
66	0	cost	0.000000e+00
66	0	con	0.000000e+00
66	1	cost	-0.000000e+00
66	1	con	0.000000e+00
66	2	cost	-0.000000e+00
66	2	con	0.000000e+00
66	3	cost	0.000000e+00
66	3	con	0.000000e+00
66	4	cost	-0.000000e+00
66	4	con	-0.000000e+00
67	0	cost	0.000000e+00
67	0	con	0.000000e+00
67	1	cost	0.000000e+00
67	1	con	-0.000000e+00
67	2	cost	0.000000e+00
67	2	con	-0.000000e+00
67	3	cost	0.000000e+00
67	3	con	-0.000000e+00
67	4	cost	-0.000000e+00
67	4	con	-0.000000e+00
68	0	cost	0.000000e+00
68	0	con	0.000000e+00
68	1	cost	-0.000000e+00
68	1	con	0.000000e+00
68	2	cost	0.000000e+00
68	2	con	-0.000000e+00
68	3	cost	-0.000000e+00
68	3	con	0.000000e+00
68	4	cost	-0.000000e+00
68	4	con	-0.000000e+00
69	0	cost	0.000000e+00
69	0	con	0.000000e+00
69	1	cost	-0.000000e+00
69	1	con	-0.000000e+00
69	2	cost	-0.000000e+00
69	2	con	-0.000000e+00
69	3	cost	0.000000e+00
69	3	con	-0.000000e+00
69	4	cost	0.000000e+00
69	4	con	-0.000000e+00
70	0	cost	0.000000e+00
70	0	con	-0.000000e+00
70	1	cost	-0.000000e+00
70	1	con	0.000000e+00
70	2	cost	0.000000e+00
70	2	con	-0.000000e+00
70	3	cost	-0.000000e+00
70	3	con	0.000000e+00
70	4	cost	0.000000e+00
70	4	con	0.000000e+00
71	0	cost	0.000000e+00
71	0	con	0.000000e+00
71	1	cost	0.000000e+00
71	1	con	-0.000000e+00
71	2	cost	0.000000e+00
71	2	con	0.000000e+00
71	3	cost	-0.000000e+00
71	3	con	-0.000000e+00
71	4	cost	0.000000e+00
71	4	con	-0.000000e+00
72	0	cost	0.000000e+00
72	0	con	0.000000e+00
72	1	cost	0.000000e+00
72	1	con	-0.000000e+00
72	2	cost	-0.000000e+00
72	2	con	0.000000e+00
72	3	cost	-0.000000e+00
72	3	con	0.000000e+00
72	4	cost	-0.000000e+00
72	4	con	-0.000000e+00
73	0	cost	-0.000000e+00
73	0	con	0.000000e+00
73	1	cost	-0.000000e+00
73	1	con	-0.000000e+00
73	2	cost	-0.000000e+00
73	2	con	-0.000000e+00
73	3	cost	-0.000000e+00
73	3	con	0.000000e+00
73	4	cost	-0.000000e+00
73	4	con	-0.000000e+00
74	0	cost	-0.000000e+00
74	0	con	0.000000e+00
74	1	cost	0.000000e+00
74	1	con	-0.000000e+00
74	2	cost	-0.000000e+00
74	2	con	-0.000000e+00
74	3	cost	-0.000000e+00
74	3	con	-0.000000e+00
74	4	cost	-0.000000e+00
74	4	con	-0.000000e+00
75	0	cost	-0.000000e+00
75	0	con	0.000000e+00
75	1	cost	-0.000000e+00
75	1	con	0.000000e+00
75	2	cost	0.000000e+00
75	2	con	0.000000e+00
75	3	cost	-0.000000e+00
75	3	con	0.000000e+00
75	4	cost	0.000000e+00
75	4	con	0.000000e+00
76	0	cost	0.000000e+00
76	0	con	0.000000e+00
76	1	cost	0.000000e+00
76	1	con	0.000000e+00
76	2	cost	0.000000e+00
76	2	con	0.000000e+00
76	3	cost	-0.000000e+00
76	3	con	-0.000000e+00
76	4	cost	-0.000000e+00
76	4	con	-0.000000e+00
77	0	cost	-0.000000e+00
77	0	con	0.000000e+00
77	1	cost	0.000000e+00
77	1	con	-0.000000e+00
77	2	cost	-0.000000e+00
77	2	con	0.000000e+00
77	3	cost	0.000000e+00
77	3	con	-0.000000e+00
77	4	cost	-0.000000e+00
77	4	con	0.000000e+00
78	0	cost	-0.000000e+00
78	0	con	0.000000e+00
78	1	cost	-0.000000e+00
78	1	con	-0.000000e+00
78	2	cost	-0.000000e+00
78	2	con	0.000000e+00
78	3	cost	-0.000000e+00
78	3	con	0.000000e+00
78	4	cost	0.000000e+00
78	4	con	0.000000e+00
79	0	cost	0.000000e+00
79	0	con	-0.000000e+00
79	1	cost	0.000000e+00
79	1	con	-0.000000e+00
79	2	cost	-0.000000e+00
79	2	con	0.000000e+00
79	3	cost	0.000000e+00
79	3	con	-0.000000e+00
79	4	cost	0.000000e+00
79	4	con	0.000000e+00
80	0	cost	-0.000000e+00
80	0	con	0.000000e+00
80	1	cost	-0.000000e+00
80	1	con	-0.000000e+00
80	2	cost	-0.000000e+00
80	2	con	-0.000000e+00
80	3	cost	0.000000e+00
80	3	con	0.000000e+00
80	4	cost	-0.000000e+00
80	4	con	0.000000e+00
81	0	cost	-0.000000e+00
81	0	con	-0.000000e+00
81	1	cost	-0.000000e+00
81	1	con	0.000000e+00
81	2	cost	-0.000000e+00
81	2	con	0.000000e+00
81	3	cost	-0.000000e+00
81	3	con	0.000000e+00
81	4	cost	-0.000000e+00
81	4	con	0.000000e+00
82	0	cost	-0.000000e+00
82	0	con	-0.000000e+00
82	1	cost	0.000000e+00
82	1	con	-0.000000e+00
82	2	cost	0.000000e+00
82	2	con	0.000000e+00
82	3	cost	-0.000000e+00
82	3	con	-0.000000e+00
82	4	cost	-0.000000e+00
82	4	con	0.000000e+00
83	0	cost	-0.000000e+00
83	0	con	0.000000e+00
83	1	cost	0.000000e+00
83	1	con	-0.000000e+00
83	2	cost	-0.000000e+00
83	2	con	0.000000e+00
83	3	cost	0.000000e+00
83	3	con	-0.000000e+00
83	4	cost	-0.000000e+00
83	4	con	-0.000000e+00
84	0	cost	0.000000e+00
84	0	con	-0.000000e+00
84	1	cost	0.000000e+00
84	1	con	-0.000000e+00
84	2	cost	-0.000000e+00
84	2	con	-0.000000e+00
84	3	cost	-0.000000e+00
84	3	con	-0.000000e+00
84	4	cost	0.000000e+00
84	4	con	0.000000e+00
85	0	cost	0.000000e+00
85	0	con	0.000000e+00
85	1	cost	0.000000e+00
85	1	con	-0.000000e+00
85	2	cost	-0.000000e+00
85	2	con	0.000000e+00
85	3	cost	0.000000e+00
85	3	con	0.000000e+00
85	4	cost	-0.000000e+00
85	4	con	0.000000e+00
86	0	cost	-0.000000e+00
86	0	con	-0.000000e+00
86	1	cost	-0.000000e+00
86	1	con	-0.000000e+00
86	2	cost	0.000000e+00
86	2	con	0.000000e+00
86	3	cost	0.000000e+00
86	3	con	-0.000000e+00
86	4	cost	0.000000e+00
86	4	con	0.000000e+00
87	0	cost	0.000000e+00
87	0	con	0.000000e+00
87	1	cost	-0.000000e+00
87	1	con	-0.000000e+00
87	2	cost	-0.000000e+00
87	2	con	0.000000e+00
87	3	cost	-0.000000e+00
87	3	con	-0.000000e+00
87	4	cost	0.000000e+00
87	4	con	-0.000000e+00
88	0	cost	0.000000e+00
88	0	con	-0.000000e+00
88	1	cost	-0.000000e+00
88	1	con	0.000000e+00
88	2	cost	-0.000000e+00
88	2	con	-0.000000e+00
88	3	cost	0.000000e+00
88	3	con	0.000000e+00
88	4	cost	0.000000e+00
88	4	con	0.000000e+00
89	0	cost	-0.000000e+00
89	0	con	-0.000000e+00
89	1	cost	-0.000000e+00
89	1	con	0.000000e+00
89	2	cost	-0.000000e+00
89	2	con	0.000000e+00
89	3	cost	-0.000000e+00
89	3	con	0.000000e+00
89	4	cost	0.000000e+00
89	4	con	0.000000e+00
90	0	cost	0.000000e+00
90	0	con	-0.000000e+00
90	1	cost	0.000000e+00
90	1	con	-0.000000e+00
90	2	cost	-0.000000e+00
90	2	con	0.000000e+00
90	3	cost	-0.000000e+00
90	3	con	-0.000000e+00
90	4	cost	0.000000e+00
90	4	con	0.000000e+00
91	0	cost	-0.000000e+00
91	0	con	0.000000e+00
91	1	cost	0.000000e+00
91	1	con	-0.000000e+00
91	2	cost	0.000000e+00
91	2	con	0.000000e+00
91	3	cost	0.000000e+00
91	3	con	0.000000e+00
91	4	cost	0.000000e+00
91	4	con	0.000000e+00
92	0	cost	-0.000000e+00
92	0	con	-0.000000e+00
92	1	cost	-0.000000e+00
92	1	con	0.000000e+00
92	2	cost	0.000000e+00
92	2	con	-0.000000e+00
92	3	cost	-0.000000e+00
92	3	con	0.000000e+00
92	4	cost	-0.000000e+00
