RTO_iter	u1	u2
0	2.000000e+00	-1.000000e+00
1	1.000000e+00	-1.000000e+00
2	5.000000e-01	-5.000000e-01
3	3.839640e-01	-3.451563e-01
4	3.839640e-01	-3.451563e-01
5	3.839640e-01	-3.451563e-01
6	3.839640e-01	-3.451563e-01
7	3.839640e-01	-3.451563e-01
8	4.116116e-01	-4.116116e-01
9	3.675388e-01	-3.935083e-01
10	3.675388e-01	-3.935083e-01
11	3.675388e-01	-3.935083e-01
12	3.895144e-01	-3.895144e-01
13	3.580429e-01	-4.012092e-01
14	3.599665e-01	-3.996860e-01
15	3.739206e-01	-3.885241e-01
16	3.616585e-01	-3.982982e-01
17	3.617174e-01	-3.982515e-01
18	3.678169e-01	-3.934013e-01
19	3.708668e-01	-3.909618e-01
20	3.723893e-01	-3.897406e-01
21	3.731487e-01	-3.891305e-01
22	3.735254e-01	-3.888277e-01
23	3.737083e-01	-3.886806e-01
24	3.737910e-01	-3.886140e-01
25	3.738228e-01	-3.885885e-01
26	3.738326e-01	-3.885805e-01
27	3.738353e-01	-3.885784e-01
28	3.738360e-01	-3.885778e-01
29	3.738362e-01	-3.885777e-01
30	3.738362e-01	-3.885777e-01
