RTO_iter	u1	u2
0	1.100000e+00	1.000000e-01
1	1.102647e+00	5.007002e-02
2	1.014411e+00	3.013409e-03
3	8.356845e-01	-8.674753e-02
4	6.621921e-01	-1.862482e-01
5	4.951934e-01	-2.963002e-01
6	3.373773e-01	-4.191581e-01
7	3.820501e-01	-3.818980e-01
8	3.626382e-01	-3.978056e-01
9	3.709721e-01	-3.909252e-01
10	3.673759e-01	-3.938846e-01
11	3.689243e-01	-3.926086e-01
12	3.682570e-01	-3.931582e-01
13	3.685444e-01	-3.929214e-01
14	3.684206e-01	-3.930234e-01
15	3.684739e-01	-3.929795e-01
16	3.684509e-01	-3.929984e-01
17	3.684608e-01	-3.929903e-01
18	3.684566e-01	-3.929938e-01
19	3.684584e-01	-3.929923e-01
20	3.684576e-01	-3.929929e-01
21	3.684580e-01	-3.929926e-01
22	3.684578e-01	-3.929927e-01
23	3.684579e-01	-3.929927e-01
24	3.684579e-01	-3.929927e-01
25	3.684579e-01	-3.929927e-01
26	3.684579e-01	-3.929927e-01
27	3.684579e-01	-3.929927e-01
28	3.684579e-01	-3.929927e-01
29	3.684579e-01	-3.929927e-01
30	3.684579e-01	-3.929927e-01
