RTO_iter	cost	con	merit
1	2.250000e+00	-1.250000e+00	2.250000e+00
2	6.290459e-01	-7.444765e-01	6.290459e-01
3	7.389237e-03	7.480257e-01	7.487646e+00
4	1.931903e-01	-1.258361e-01	1.931903e-01
5	4.654289e-01	1.128122e-01	1.593551e+00
6	2.181552e-01	1.747130e-02	3.928682e-01
7	1.556072e-01	-1.375403e-05	1.556072e-01
8	1.445071e-01	1.321526e-02	2.766597e-01
9	1.448910e-01	2.729919e-03	1.721902e-01
10	1.489475e-01	4.569524e-04	1.535170e-01
11	1.456950e-01	4.151504e-04	1.498465e-01
12	1.456313e-01	3.918312e-04	1.495496e-01
13	1.454382e-01	1.150168e-03	1.569399e-01
14	1.452688e-01	3.933171e-04	1.492019e-01
15	1.457007e-01	3.989837e-04	1.496905e-01
16	1.454690e-01	1.539292e-04	1.470083e-01
17	1.457875e-01	1.503075e-04	1.472906e-01
18	1.456340e-01	6.383427e-05	1.462724e-01
19	1.455352e-01	-3.700931e-05	1.455352e-01
20	1.457887e-01	1.466237e-04	1.472550e-01
21	1.456350e-01	6.106070e-05	1.462456e-01
22	1.455736e-01	2.734620e-05	1.458471e-01
23	1.455468e-01	1.278007e-05	1.456746e-01
24	1.455345e-01	6.103269e-06	1.455955e-01
25	1.455288e-01	3.033310e-06	1.455591e-01
26	1.455262e-01	1.620114e-06	1.455424e-01
27	1.455252e-01	1.097809e-06	1.455362e-01
28	1.455249e-01	9.361420e-07	1.455343e-01
29	1.455277e-01	1.336883e-06	1.455411e-01
30	1.455276e-01	1.293465e-06	1.455406e-01
