RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.007890e+00	-6.106758e-02
2	-8.219405e-01	1.257230e-02
3	-4.448516e-01	1.460039e-01
4	-7.300197e-02	2.224258e-01
5	-1.112129e-01	3.650097e-02
6	-1.120762e-02	4.094397e-02
7	-1.484031e-02	-5.596504e-03
8	2.271720e-02	-3.117577e-02
9	4.427652e-02	-6.500601e-02
10	7.273816e-02	-9.496657e-02
11	9.883173e-02	-1.261144e-01
12	1.263821e-01	-1.562736e-01
13	1.538208e-01	-1.863515e-01
14	1.818240e-01	-2.159243e-01
15	2.101243e-01	-2.451469e-01
16	2.388528e-01	-2.739187e-01
17	2.679699e-01	-3.022513e-01
18	2.975073e-01	-3.301055e-01
19	3.274646e-01	-3.574644e-01
20	3.578526e-01	-3.843008e-01
21	3.684174e-01	-3.929367e-01
22	3.684003e-01	-3.929510e-01
23	3.684077e-01	-3.929449e-01
24	3.684077e-01	-3.929449e-01
25	3.684045e-01	-3.929475e-01
26	3.684059e-01	-3.929464e-01
27	3.684053e-01	-3.929469e-01
28	3.684056e-01	-3.929466e-01
29	3.684055e-01	-3.929467e-01
30	3.684055e-01	-3.929467e-01
