1.168280e+02	1.218356e+02	1.263984e+02	1.305123e+02	1.341750e+02	1.373853e+02	1.401431e+02	1.424500e+02	1.443086e+02	1.457225e+02	1.466969e+02	1.472379e+02	1.473524e+02	1.470488e+02	1.463359e+02	1.452236e+02	1.437227e+02	1.418445e+02	1.396010e+02	1.370048e+02	1.340689e+02	1.308068e+02	1.272325e+02	1.233599e+02	1.192034e+02	1.147776e+02	1.100969e+02	1.051759e+02	1.000293e+02	9.467155e+01	8.911699e+01	8.337984e+01	7.747412e+01	7.141357e+01	6.521167e+01	5.888159e+01	5.243617e+01	4.588789e+01	3.924885e+01	3.253077e+01
1.180176e+02	1.232786e+02	1.280916e+02	1.324523e+02	1.363578e+02	1.398064e+02	1.427980e+02	1.453337e+02	1.474156e+02	1.490473e+02	1.502335e+02	1.509799e+02	1.512936e+02	1.511824e+02	1.506550e+02	1.497212e+02	1.483916e+02	1.466772e+02	1.445901e+02	1.421428e+02	1.393481e+02	1.362196e+02	1.327711e+02	1.290166e+02	1.249706e+02	1.206474e+02	1.160619e+02	1.112285e+02	1.061620e+02	1.008769e+02	9.538777e+01	8.970889e+01	8.385440e+01	7.783819e+01	7.167388e+01	6.537482e+01	5.895398e+01	5.242403e+01	4.579724e+01	3.908550e+01
1.189317e+02	1.244459e+02	1.295091e+02	1.341168e+02	1.382656e+02	1.419536e+02	1.451801e+02	1.479460e+02	1.502531e+02	1.521046e+02	1.535050e+02	1.544598e+02	1.549756e+02	1.550601e+02	1.547219e+02	1.539704e+02	1.528162e+02	1.512701e+02	1.493442e+02	1.470506e+02	1.444023e+02	1.414128e+02	1.380957e+02	1.344652e+02	1.305357e+02	1.263216e+02	1.218376e+02	1.170985e+02	1.121189e+02	1.069135e+02	1.014970e+02	9.588368e+01	9.008789e+01	8.412363e+01	7.800465e+01	7.174445e+01	6.535617e+01	5.885262e+01	5.224625e+01	4.554912e+01
1.195753e+02	1.253420e+02	1.306551e+02	1.355097e+02	1.399020e+02	1.438299e+02	1.472922e+02	1.502894e+02	1.528231e+02	1.548962e+02	1.565128e+02	1.576782e+02	1.583987e+02	1.586818e+02	1.585358e+02	1.579702e+02	1.569950e+02	1.556212e+02	1.538604e+02	1.517251e+02	1.492279e+02	1.463822e+02	1.432017e+02	1.397005e+02	1.358930e+02	1.317937e+02	1.274172e+02	1.227784e+02	1.178920e+02	1.127728e+02	1.074355e+02	1.018946e+02	9.616437e+01	9.025909e+01	8.419262e+01	7.797856e+01	7.163024e+01	6.516060e+01	5.858226e+01	5.190744e+01
1.199535e+02	1.259717e+02	1.315340e+02	1.366352e+02	1.412710e+02	1.454389e+02	1.491375e+02	1.523669e+02	1.551282e+02	1.574242e+02	1.592586e+02	1.606364e+02	1.615638e+02	1.620479e+02	1.620969e+02	1.617199e+02	1.609270e+02	1.597288e+02	1.581371e+02	1.561638e+02	1.538218e+02	1.511244e+02	1.480851e+02	1.447180e+02	1.410376e+02	1.370582e+02	1.327947e+02	1.282618e+02	1.234744e+02	1.184472e+02	1.131952e+02	1.077328e+02	1.020745e+02	9.623471e+01	9.022735e+01	8.406618e+01	7.776464e+01	7.133586e+01	6.479259e+01	5.814721e+01
1.200714e+02	1.263399e+02	1.321506e+02	1.374977e+02	1.423766e+02	1.467844e+02	1.507194e+02	1.541813e+02	1.571710e+02	1.596908e+02	1.617443e+02	1.633360e+02	1.644720e+02	1.651591e+02	1.654053e+02	1.652196e+02	1.646117e+02	1.635923e+02	1.621727e+02	1.603651e+02	1.581820e+02	1.556366e+02	1.527427e+02	1.495141e+02	1.459651e+02	1.421105e+02	1.379647e+02	1.335428e+02	1.288595e+02	1.239299e+02	1.187686e+02	1.133904e+02	1.078100e+02	1.020416e+02	9.609936e+01	8.999725e+01	8.374880e+01	7.736726e+01	7.086554e+01	6.425617e+01
1.199341e+02	1.264517e+02	1.325096e+02	1.381016e+02	1.432230e+02	1.478704e+02	1.520417e+02	1.557362e+02	1.589546e+02	1.616989e+02	1.639723e+02	1.657791e+02	1.671251e+02	1.680169e+02	1.684622e+02	1.684698e+02	1.680493e+02	1.672111e+02	1.659666e+02	1.643276e+02	1.623066e+02	1.599169e+02	1.571719e+02	1.540856e+02	1.506722e+02	1.469465e+02	1.429229e+02	1.386165e+02	1.340422e+02	1.292148e+02	1.241494e+02	1.188606e+02	1.133632e+02	1.076716e+02	1.018001e+02	9.576270e+01	8.957308e+01	8.324464e+01	7.679041e+01	7.022307e+01
1.195472e+02	1.263121e+02	1.326158e+02	1.384517e+02	1.438147e+02	1.487009e+02	1.531081e+02	1.570351e+02	1.604823e+02	1.634514e+02	1.659452e+02	1.679680e+02	1.695250e+02	1.706227e+02	1.712687e+02	1.714713e+02	1.712402e+02	1.705855e+02	1.695184e+02	1.680507e+02	1.661947e+02	1.639636e+02	1.613708e+02	1.584302e+02	1.551561e+02	1.515629e+02	1.476655e+02	1.434787e+02	1.390175e+02	1.342969e+02	1.293318e+02	1.241371e+02	1.187275e+02	1.131177e+02	1.073220e+02	1.013544e+02	9.522883e+01	8.895880e+01	8.255747e+01	7.603766e+01
1.189158e+02	1.259263e+02	1.324743e+02	1.385527e+02	1.441562e+02	1.492804e+02	1.539228e+02	1.580818e+02	1.617577e+02	1.649516e+02	1.676662e+02	1.699054e+02	1.716742e+02	1.729788e+02	1.738265e+02	1.742257e+02	1.741855e+02	1.737161e+02	1.728285e+02	1.715342e+02	1.698457e+02	1.677759e+02	1.653381e+02	1.625462e+02	1.594144e+02	1.559573e+02	1.521895e+02	1.481260e+02	1.437817e+02	1.391718e+02	1.343111e+02	1.292147e+02	1.238973e+02	1.183736e+02	1.126582e+02	1.067651e+02	1.007083e+02	9.450153e+01	8.815800e+01	8.169069e+01
1.180455e+02	1.252996e+02	1.320901e+02	1.384096e+02	1.442521e+02	1.496133e+02	1.544899e+02	1.588804e+02	1.627844e+02	1.662029e+02	1.691383e+02	1.715941e+02	1.735751e+02	1.750873e+02	1.761377e+02	1.767345e+02	1.768866e+02	1.766040e+02	1.758975e+02	1.747787e+02	1.732597e+02	1.713533e+02	1.690729e+02	1.664324e+02	1.634457e+02	1.601275e+02	1.564925e+02	1.525555e+02	1.483316e+02	1.438358e+02	1.390832e+02	1.340888e+02	1.288675e+02	1.234340e+02	1.178028e+02	1.119884e+02	1.060047e+02	9.986553e+01	9.358423e+01	8.717391e+01
