7.856117e+01	8.620979e+01	9.346340e+01	1.003080e+02	1.067308e+02	1.127203e+02	1.182663e+02	1.233597e+02	1.279932e+02	1.321605e+02	1.358571e+02	1.390797e+02	1.418264e+02	1.440969e+02	1.458923e+02	1.472151e+02	1.480690e+02	1.484592e+02	1.483921e+02	1.478753e+02	1.469176e+02	1.455288e+02	1.437198e+02	1.415022e+02	1.388888e+02	1.358929e+02	1.325285e+02	1.288102e+02	1.247533e+02	1.203732e+02	1.156858e+02	1.107073e+02	1.054540e+02	9.994240e+01	9.418888e+01	8.820991e+01	8.202182e+01	7.564079e+01	6.908279e+01	6.236353e+01
7.800595e+01	8.591440e+01	9.342755e+01	1.005310e+02	1.072116e+02	1.134572e+02	1.192573e+02	1.246024e+02	1.294847e+02	1.338976e+02	1.378359e+02	1.412960e+02	1.442758e+02	1.467744e+02	1.487926e+02	1.503324e+02	1.513973e+02	1.519921e+02	1.521230e+02	1.517972e+02	1.510232e+02	1.498107e+02	1.481703e+02	1.461135e+02	1.436528e+02	1.408014e+02	1.375733e+02	1.339830e+02	1.300455e+02	1.257765e+02	1.211917e+02	1.163074e+02	1.111398e+02	1.057056e+02	1.000211e+02	9.410300e+01	8.796769e+01	8.163147e+01	7.511045e+01	6.842050e+01
7.718162e+01	8.534761e+01	9.311832e+01	1.004789e+02	1.074157e+02	1.139164e+02	1.199698e+02	1.255661e+02	1.306970e+02	1.353554e+02	1.395360e+02	1.432345e+02	1.464484e+02	1.491765e+02	1.514192e+02	1.531781e+02	1.544565e+02	1.552587e+02	1.555906e+02	1.554591e+02	1.548726e+02	1.538404e+02	1.523728e+02	1.504814e+02	1.481783e+02	1.454766e+02	1.423901e+02	1.389334e+02	1.351214e+02	1.309695e+02	1.264937e+02	1.217100e+02	1.166350e+02	1.112850e+02	1.056768e+02	9.982687e+01	9.375180e+01	8.746801e+01	8.099173e+01	7.433898e+01
7.609493e+01	8.451600e+01	9.254203e+01	1.001578e+02	1.073492e+02	1.141035e+02	1.204091e+02	1.262558e+02	1.316348e+02	1.365387e+02	1.409615e+02	1.448988e+02	1.483476e+02	1.513063e+02	1.537748e+02	1.557546e+02	1.572483e+02	1.582602e+02	1.587957e+02	1.588615e+02	1.584657e+02	1.576172e+02	1.563264e+02	1.546044e+02	1.524632e+02	1.499158e+02	1.469759e+02	1.436579e+02	1.399766e+02	1.359476e+02	1.315865e+02	1.269096e+02	1.219333e+02	1.166740e+02	1.111486e+02	1.053736e+02	9.936572e+01	9.314142e+01	8.671710e+01	8.010889e+01
7.475259e+01	8.342609e+01	9.170506e+01	9.957386e+01	1.070180e+02	1.140243e+02	1.205807e+02	1.266767e+02	1.323030e+02	1.374518e+02	1.421167e+02	1.462929e+02	1.499770e+02	1.531669e+02	1.558623e+02	1.580642e+02	1.597750e+02	1.609984e+02	1.617397e+02	1.620053e+02	1.618029e+02	1.611413e+02	1.600305e+02	1.584815e+02	1.565061e+02	1.541172e+02	1.513282e+02	1.481535e+02	1.446079e+02	1.407067e+02	1.364657e+02	1.319011e+02	1.270291e+02	1.218666e+02	1.164300e+02	1.107362e+02	1.048018e+02	9.864361e+01	9.227793e+01	8.572107e+01
7.316126e+01	8.208442e+01	9.061376e+01	9.873327e+01	1.064281e+02	1.136845e+02	1.204902e+02	1.268342e+02	1.327067e+02	1.380997e+02	1.430062e+02	1.474211e+02	1.513404e+02	1.547620e+02	1.576849e+02	1.601099e+02	1.620389e+02	1.634754e+02	1.644243e+02	1.648917e+02	1.648851e+02	1.644130e+02	1.634852e+02	1.621123e+02	1.603062e+02	1.580794e+02	1.554453e+02	1.524181e+02	1.490125e+02	1.452437e+02	1.411276e+02	1.366802e+02	1.319179e+02	1.268574e+02	1.215152e+02	1.159083e+02	1.100535e+02	1.039673e+02	9.766643e+01	9.116722e+01
7.132756e+01	8.049745e+01	8.927446e+01	9.764219e+01	1.055854e+02	1.130899e+02	1.201431e+02	1.267335e+02	1.328511e+02	1.384871e+02	1.436345e+02	1.482876e+02	1.524421e+02	1.560953e+02	1.592461e+02	1.618947e+02	1.640428e+02	1.656936e+02	1.668515e+02	1.675225e+02	1.677137e+02	1.674333e+02	1.666909e+02	1.654970e+02	1.638631e+02	1.618016e+02	1.593259e+02	1.564499e+02	1.531882e+02	1.495561e+02	1.455692e+02	1.412436e+02	1.365957e+02	1.316420e+02	1.263994e+02	1.208847e+02	1.151146e+02	1.091061e+02	1.028757e+02	9.643993e+01
6.925799e+01	7.867159e+01	8.769345e+01	9.630678e+01	1.044959e+02	1.122465e+02	1.195452e+02	1.263803e+02	1.327414e+02	1.386193e+02	1.440066e+02	1.488971e+02	1.532862e+02	1.571709e+02	1.605496e+02	1.634221e+02	1.657899e+02	1.676558e+02	1.690239e+02	1.698998e+02	1.702903e+02	1.702035e+02	1.696486e+02	1.686360e+02	1.671769e+02	1.652837e+02	1.629694e+02	1.602479e+02	1.571336e+02	1.536418e+02	1.497880e+02	1.455883e+02	1.410590e+02	1.362168e+02	1.310783e+02	1.256605e+02	1.199802e+02	1.140543e+02	1.078996e+02	1.015326e+02
6.695900e+01	7.661320e+01	8.587697e+01	9.473316e+01	1.031657e+02	1.111599e+02	1.187020e+02	1.257800e+02	1.323828e+02	1.385012e+02	1.441271e+02	1.492541e+02	1.538772e+02	1.579929e+02	1.615992e+02	1.646958e+02	1.672835e+02	1.693650e+02	1.709440e+02	1.720258e+02	1.726170e+02	1.727253e+02	1.723598e+02	1.715305e+02	1.702485e+02	1.685259e+02	1.663756e+02	1.638115e+02	1.608478e+02	1.574996e+02	1.537824e+02	1.497123e+02	1.453054e+02	1.405786e+02	1.355484e+02	1.302318e+02	1.246458e+02	1.188072e+02	1.127329e+02	1.064395e+02
6.443693e+01	7.432852e+01	8.383118e+01	9.292738e+01	1.016007e+02	1.098360e+02	1.176193e+02	1.249380e+02	1.317809e+02	1.381381e+02	1.440012e+02	1.493635e+02	1.542196e+02	1.585656e+02	1.623991e+02	1.657194e+02	1.685272e+02	1.708245e+02	1.726150e+02	1.739034e+02	1.746962e+02	1.750009e+02	1.748261e+02	1.741817e+02	1.730786e+02	1.715288e+02	1.695450e+02	1.671407e+02	1.643302e+02	1.611285e+02	1.575511e+02	1.536138e+02	1.493329e+02	1.447250e+02	1.398069e+02	1.345955e+02	1.291077e+02	1.233606e+02	1.173710e+02	1.111556e+02
