1.168235e+02	1.221472e+02	1.270306e+02	1.314689e+02	1.354587e+02	1.389978e+02	1.420853e+02	1.447217e+02	1.469086e+02	1.486488e+02	1.499466e+02	1.508070e+02	1.512364e+02	1.512420e+02	1.508320e+02	1.500157e+02	1.488031e+02	1.472048e+02	1.452323e+02	1.428976e+02	1.402134e+02	1.371927e+02	1.338490e+02	1.301961e+02	1.262481e+02	1.220193e+02	1.175240e+02	1.127769e+02	1.077923e+02	1.025848e+02	9.716886e+01	9.155869e+01	8.576841e+01	7.981194e+01	7.370293e+01	6.745474e+01	6.108046e+01	5.459281e+01	4.800417e+01	4.132655e+01
1.178990e+02	1.234783e+02	1.286144e+02	1.333022e+02	1.375378e+02	1.413187e+02	1.446436e+02	1.475126e+02	1.499271e+02	1.518895e+02	1.534038e+02	1.544747e+02	1.551083e+02	1.553117e+02	1.550928e+02	1.544607e+02	1.534252e+02	1.519968e+02	1.501869e+02	1.480074e+02	1.454707e+02	1.425900e+02	1.393786e+02	1.358504e+02	1.320193e+02	1.278998e+02	1.235062e+02	1.188531e+02	1.139551e+02	1.088267e+02	1.034826e+02	9.793692e+01	9.220407e+01	8.629803e+01	8.023260e+01	7.402129e+01	6.767734e+01	6.121364e+01	5.464273e+01	4.797679e+01
1.186978e+02	1.245321e+02	1.299207e+02	1.348580e+02	1.393398e+02	1.433631e+02	1.469264e+02	1.500293e+02	1.526729e+02	1.548594e+02	1.565923e+02	1.578762e+02	1.587169e+02	1.591211e+02	1.590968e+02	1.586526e+02	1.577981e+02	1.565439e+02	1.549010e+02	1.528813e+02	1.504972e+02	1.477617e+02	1.446881e+02	1.412902e+02	1.375820e+02	1.335779e+02	1.292923e+02	1.247398e+02	1.199351e+02	1.148928e+02	1.096274e+02	1.041535e+02	9.848549e+01	9.263740e+01	8.662321e+01	8.045658e+01	7.415087e+01	6.771914e+01	6.117409e+01	5.452807e+01
1.192251e+02	1.253135e+02	1.309540e+02	1.361406e+02	1.408685e+02	1.451345e+02	1.489368e+02	1.522745e+02	1.551484e+02	1.575605e+02	1.595138e+02	1.610128e+02	1.620628e+02	1.626706e+02	1.628436e+02	1.625904e+02	1.619205e+02	1.608441e+02	1.593723e+02	1.575167e+02	1.552896e+02	1.527040e+02	1.497731e+02	1.465107e+02	1.429308e+02	1.390477e+02	1.348759e+02	1.304300e+02	1.257247e+02	1.207747e+02	1.155947e+02	1.101992e+02	1.046028e+02	9.881960e+01	9.286374e+01	8.674899e+01	8.048886e+01	7.409656e+01	6.758493e+01	6.096648e+01
1.194860e+02	1.258275e+02	1.317191e+02	1.371542e+02	1.421280e+02	1.466368e+02	1.506782e+02	1.542513e+02	1.573563e+02	1.599950e+02	1.621702e+02	1.638858e+02	1.651472e+02	1.659607e+02	1.663336e+02	1.662742e+02	1.657918e+02	1.648965e+02	1.635992e+02	1.619114e+02	1.598453e+02	1.574138e+02	1.546301e+02	1.515079e+02	1.480610e+02	1.443040e+02	1.402512e+02	1.359173e+02	1.313170e+02	1.264652e+02	1.213765e+02	1.160655e+02	1.105470e+02	1.048351e+02	9.894408e+01	9.288788e+01	8.668010e+01	8.033410e+01	7.386289e+01	6.727910e+01
1.194860e+02	1.260792e+02	1.322207e+02	1.379036e+02	1.431227e+02	1.478738e+02	1.521543e+02	1.559630e+02	1.592997e+02	1.621657e+02	1.645637e+02	1.664973e+02	1.679716e+02	1.689926e+02	1.695674e+02	1.697041e+02	1.694118e+02	1.687004e+02	1.675806e+02	1.660640e+02	1.641625e+02	1.618888e+02	1.592562e+02	1.562782e+02	1.529689e+02	1.493424e+02	1.454134e+02	1.411964e+02	1.367063e+02	1.319578e+02	1.269658e+02	1.217450e+02	1.163100e+02	1.106753e+02	1.048551e+02	9.886354e+01	9.271434e+01	8.642097e+01	7.999659e+01	7.345399e+01
1.192305e+02	1.260738e+02	1.324638e+02	1.383935e+02	1.438569e+02	1.488498e+02	1.533692e+02	1.574132e+02	1.609817e+02	1.640756e+02	1.666971e+02	1.688496e+02	1.705380e+02	1.717679e+02	1.725462e+02	1.728810e+02	1.727809e+02	1.722558e+02	1.713163e+02	1.699735e+02	1.682396e+02	1.661271e+02	1.636491e+02	1.608191e+02	1.576511e+02	1.541593e+02	1.503583e+02	1.462627e+02	1.418873e+02	1.372470e+02	1.323566e+02	1.272309e+02	1.218847e+02	1.163325e+02	1.105886e+02	1.046672e+02	9.858227e+01	9.234732e+01	8.597565e+01	7.948020e+01
1.187249e+02	1.258165e+02	1.324536e+02	1.386286e+02	1.443354e+02	1.495692e+02	1.543268e+02	1.586059e+02	1.624061e+02	1.657278e+02	1.685732e+02	1.709453e+02	1.728485e+02	1.742885e+02	1.752717e+02	1.758060e+02	1.759000e+02	1.755632e+02	1.748061e+02	1.736398e+02	1.720761e+02	1.701276e+02	1.678072e+02	1.651284e+02	1.621052e+02	1.587518e+02	1.550826e+02	1.511123e+02	1.468558e+02	1.423279e+02	1.375435e+02	1.325176e+02	1.272648e+02	1.217999e+02	1.161372e+02	1.102911e+02	1.042756e+02	9.810429e+01	9.179068e+01	8.534782e+01
1.179748e+02	1.253128e+02	1.321951e+02	1.386140e+02	1.445628e+02	1.500365e+02	1.550314e+02	1.595450e+02	1.635765e+02	1.671260e+02	1.701953e+02	1.727872e+02	1.749059e+02	1.765566e+02	1.777458e+02	1.784809e+02	1.787703e+02	1.786235e+02	1.780507e+02	1.770628e+02	1.756717e+02	1.738896e+02	1.717295e+02	1.692049e+02	1.663295e+02	1.631175e+02	1.595835e+02	1.557421e+02	1.516081e+02	1.471964e+02	1.425221e+02	1.375999e+02	1.324448e+02	1.270715e+02	1.214946e+02	1.157283e+02	1.097868e+02	1.036840e+02	9.743327e+01	9.104792e+01
1.169857e+02	1.245679e+02	1.316937e+02	1.383546e+02	1.445440e+02	1.502563e+02	1.554875e+02	1.602348e+02	1.644969e+02	1.682738e+02	1.715668e+02	1.743786e+02	1.767130e+02	1.785750e+02	1.799707e+02	1.809075e+02	1.813936e+02	1.814380e+02	1.810510e+02	1.802433e+02	1.790266e+02	1.774130e+02	1.754155e+02	1.730474e+02	1.703225e+02	1.672549e+02	1.638590e+02	1.601495e+02	1.561413e+02	1.518493e+02	1.472885e+02	1.424738e+02	1.374201e+02	1.321424e+02	1.266551e+02	1.209727e+02	1.151095e+02	1.090794e+02	1.028960e+02	9.657256e+01
