RTO_iter	profit	XFr_A	XFr_B	XFr_E	XFr_P	XFr_G
1	-1.510994e+02	1.470612e-01	3.912356e-01	2.572541e-01	1.063945e-01	6.669748e-02
2	-1.730060e+02	1.269134e-01	3.866563e-01	2.714179e-01	1.088010e-01	8.072374e-02
3	-1.821670e+02	1.152299e-01	3.843879e-01	2.789367e-01	1.096011e-01	8.960173e-02
4	-1.864380e+02	1.076956e-01	3.832970e-01	2.834016e-01	1.098618e-01	9.551701e-02
5	-1.886153e+02	1.020332e-01	3.840874e-01	2.859453e-01	1.098878e-01	9.925443e-02
6	-1.897692e+02	9.777121e-02	3.854722e-01	2.874651e-01	1.098280e-01	1.017137e-01
7	-1.903775e+02	9.466560e-02	3.866233e-01	2.884833e-01	1.097500e-01	1.034752e-01
8	-1.906927e+02	9.241861e-02	3.874461e-01	2.892089e-01	1.096766e-01	1.047835e-01
9	-1.908517e+02	9.079117e-02	3.880076e-01	2.897404e-01	1.096147e-01	1.057665e-01
10	-1.909285e+02	8.960853e-02	3.883872e-01	2.901340e-01	1.095650e-01	1.065061e-01
11	-1.909628e+02	8.874611e-02	3.886456e-01	2.904262e-01	1.095261e-01	1.070609e-01
12	-1.909759e+02	8.811530e-02	3.888237e-01	2.906431e-01	1.094963e-01	1.074756e-01
13	-1.909788e+02	8.765279e-02	3.889482e-01	2.908038e-01	1.094737e-01	1.077847e-01
14	-1.909773e+02	8.731308e-02	3.890364e-01	2.909229e-01	1.094566e-01	1.080145e-01
15	-1.909742e+02	8.706323e-02	3.890995e-01	2.910110e-01	1.094439e-01	1.081849e-01
16	-1.909708e+02	8.687930e-02	3.891450e-01	2.910760e-01	1.094343e-01	1.083111e-01
17	-1.909677e+02	8.674381e-02	3.891781e-01	2.911241e-01	1.094272e-01	1.084045e-01
18	-1.909650e+02	8.664395e-02	3.892022e-01	2.911596e-01	1.094220e-01	1.084735e-01
19	-1.909629e+02	8.657033e-02	3.892198e-01	2.911858e-01	1.094181e-01	1.085246e-01
20	-1.909613e+02	8.651603e-02	3.892328e-01	2.912052e-01	1.094152e-01	1.085623e-01
