RTO_iter	profit	XFr_A	XFr_B	XFr_E	XFr_P	XFr_G
1	-1.510994e+02	1.470612e-01	3.912356e-01	2.572541e-01	1.063945e-01	6.669748e-02
2	-1.762039e+02	1.257435e-01	3.796564e-01	2.752908e-01	1.092751e-01	8.511083e-02
3	-1.849810e+02	1.116974e-01	3.800693e-01	2.827292e-01	1.098827e-01	9.444576e-02
4	-1.884799e+02	1.028495e-01	3.825126e-01	2.862141e-01	1.099273e-01	9.953942e-02
5	-1.899316e+02	9.730188e-02	3.846368e-01	2.880514e-01	1.098389e-01	1.025604e-01
6	-1.905419e+02	9.379039e-02	3.861323e-01	2.891117e-01	1.097377e-01	1.044544e-01
7	-1.907991e+02	9.154243e-02	3.871198e-01	2.897614e-01	1.096544e-01	1.056790e-01
8	-1.909068e+02	9.008938e-02	3.877586e-01	2.901742e-01	1.095928e-01	1.064830e-01
9	-1.909511e+02	8.914317e-02	3.881702e-01	2.904417e-01	1.095493e-01	1.070147e-01
10	-1.909688e+02	8.852366e-02	3.884361e-01	2.906171e-01	1.095194e-01	1.073673e-01
11	-1.909754e+02	8.811647e-02	3.886087e-01	2.907327e-01	1.094992e-01	1.076015e-01
12	-1.909776e+02	8.784811e-02	3.887212e-01	2.908091e-01	1.094856e-01	1.077570e-01
13	-1.909781e+02	8.767091e-02	3.887949e-01	2.908597e-01	1.094765e-01	1.078602e-01
14	-1.909779e+02	8.755375e-02	3.888434e-01	2.908933e-01	1.094704e-01	1.079287e-01
15	-1.909777e+02	8.747622e-02	3.888753e-01	2.909155e-01	1.094664e-01	1.079742e-01
16	-1.909774e+02	8.742488e-02	3.888964e-01	2.909303e-01	1.094637e-01	1.080043e-01
17	-1.909772e+02	8.739088e-02	3.889103e-01	2.909400e-01	1.094619e-01	1.080244e-01
18	-1.909770e+02	8.736834e-02	3.889195e-01	2.909465e-01	1.094607e-01	1.080376e-01
19	-1.909769e+02	8.735341e-02	3.889256e-01	2.909508e-01	1.094599e-01	1.080464e-01
20	-1.909768e+02	8.734351e-02	3.889296e-01	2.909536e-01	1.094594e-01	1.080523e-01
