RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	1.521000e+00
2	4.555168e-01	4.102883e-01	4.965456e-01
3	3.149280e-01	1.198489e+00	4.347769e-01
4	4.420561e-01	7.236099e-01	5.144171e-01
5	4.006330e-02	4.374427e-01	8.380757e-02
6	4.338676e-01	2.988335e-01	4.637510e-01
7	1.569728e-01	1.286985e-01	1.698426e-01
8	8.368584e-02	2.164328e-01	1.053291e-01
9	5.957011e-02	3.233837e-01	9.190847e-02
10	1.122805e-01	1.129409e-01	1.235746e-01
11	1.989502e-01	1.750301e-02	2.007005e-01
12	1.499596e-01	-1.457665e-05	1.499596e-01
13	1.441874e-01	1.467573e-02	1.456550e-01
14	1.513891e-01	1.007956e-02	1.523971e-01
15	1.451292e-01	1.543425e-03	1.452835e-01
16	1.481323e-01	3.827326e-03	1.485150e-01
17	1.455617e-01	1.206176e-03	1.456824e-01
18	1.452730e-01	4.267119e-04	1.453157e-01
19	1.453784e-01	1.738576e-04	1.453958e-01
20	1.454954e-01	8.164341e-05	1.455036e-01
21	1.453537e-01	1.468390e-04	1.453684e-01
22	1.454325e-01	1.490299e-04	1.454474e-01
23	1.453974e-01	6.330201e-05	1.454037e-01
24	1.453954e-01	2.938120e-05	1.453983e-01
25	1.453982e-01	1.466913e-05	1.453997e-01
