RTO_iter	u1	u2
0	2.000000e+00	-1.000000e+00
1	1.000022e+00	-1.006622e+00
2	2.858337e-01	-3.066687e-01
3	6.429278e-01	-6.566455e-01
4	2.896883e-01	-3.027785e-01
5	4.663080e-01	-4.797120e-01
6	2.204681e-01	-5.251295e-01
7	3.779395e-01	-3.913038e-01
8	2.759194e-01	-4.635321e-01
9	3.260969e-01	-4.262124e-01
10	3.508937e-01	-4.069595e-01
11	3.633992e-01	-3.970248e-01
12	3.701323e-01	-3.916098e-01
13	3.751768e-01	-3.885405e-01
14	3.686076e-01	-3.927702e-01
15	3.716892e-01	-3.903028e-01
16	3.732818e-01	-3.890238e-01
17	3.742375e-01	-3.882550e-01
18	3.727108e-01	-3.894771e-01
19	3.734702e-01	-3.888673e-01
20	3.738470e-01	-3.885645e-01
21	3.740298e-01	-3.884175e-01
22	3.741124e-01	-3.883511e-01
23	3.741441e-01	-3.883256e-01
24	3.741540e-01	-3.883177e-01
25	3.741566e-01	-3.883156e-01
26	3.741573e-01	-3.883150e-01
27	3.741574e-01	-3.883149e-01
28	3.741575e-01	-3.883149e-01
29	3.741575e-01	-3.883149e-01
30	3.741575e-01	-3.883149e-01
