RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	2.430000e+00
2	1.213182e+00	5.265669e-02	1.739749e+00
3	9.806502e-01	8.568713e-03	1.066337e+00
4	7.734527e-01	5.443583e-03	8.278885e-01
5	5.946298e-01	5.547033e-03	6.501001e-01
6	4.446691e-01	5.941518e-03	5.040842e-01
7	3.240994e-01	6.420996e-03	3.883094e-01
8	2.335043e-01	6.984580e-03	3.033501e-01
9	1.735339e-01	7.651598e-03	2.500498e-01
10	1.449061e-01	8.441885e-03	2.293249e-01
11	1.483826e-01	9.404101e-03	2.424236e-01
12	1.445762e-01	3.105302e-03	1.756292e-01
13	1.472408e-01	1.374792e-03	1.609887e-01
14	1.447394e-01	2.635093e-03	1.710903e-01
15	1.453444e-01	9.307847e-04	1.546522e-01
16	1.453299e-01	9.354845e-04	1.546847e-01
17	1.452613e-01	4.129006e-04	1.493903e-01
18	1.455148e-01	4.035149e-04	1.495499e-01
19	1.453893e-01	2.202245e-04	1.475915e-01
20	1.455770e-01	2.247334e-04	1.478243e-01
21	1.454884e-01	1.612934e-04	1.471014e-01
22	1.455966e-01	1.684497e-04	1.472811e-01
23	1.455525e-01	1.249090e-04	1.468016e-01
24	1.455127e-01	9.134393e-05	1.464261e-01
25	1.455970e-01	1.674967e-04	1.472719e-01
26	1.455504e-01	1.310285e-04	1.468607e-01
27	1.455286e-01	1.171324e-04	1.466999e-01
28	1.455178e-01	1.125562e-04	1.466433e-01
29	1.455124e-01	1.113502e-04	1.466259e-01
30	1.455100e-01	1.113445e-04	1.466234e-01
