RTO_iter	u1	u2
0	1.100000e+00	1.000000e-01
1	1.070366e+00	5.972778e-02
2	9.905085e-01	-4.614939e-04
3	9.021642e-01	-4.731548e-02
4	8.140845e-01	-9.466496e-02
5	7.270251e-01	-1.438653e-01
6	6.412273e-01	-1.952340e-01
7	5.569425e-01	-2.490492e-01
8	4.744918e-01	-3.056345e-01
9	3.943012e-01	-3.653796e-01
10	3.169348e-01	-4.287392e-01
11	3.576401e-01	-3.993792e-01
12	3.971381e-01	-3.687212e-01
13	3.578253e-01	-3.996164e-01
14	3.778115e-01	-3.845796e-01
15	3.585069e-01	-4.004649e-01
16	3.683462e-01	-3.927446e-01
17	3.587256e-01	-4.007261e-01
18	3.636063e-01	-3.968196e-01
19	3.587987e-01	-4.008144e-01
20	3.612252e-01	-3.988457e-01
21	3.588203e-01	-4.008433e-01
22	3.600372e-01	-3.998649e-01
23	3.612538e-01	-3.988801e-01
24	3.588210e-01	-4.008435e-01
25	3.636682e-01	-3.968969e-01
26	3.539359e-01	-4.047417e-01
27	3.732223e-01	-3.888344e-01
28	3.537251e-01	-4.044826e-01
29	3.635330e-01	-3.967323e-01
30	3.684244e-01	-3.928409e-01
