RTO_iter	u1	u2
0	1.100000e+00	1.000000e-01
1	1.096746e+00	5.010592e-02
2	1.008668e+00	2.753269e-03
3	8.302792e-01	-8.767656e-02
4	6.529947e-01	-1.802521e-01
5	4.837589e-01	-2.868318e-01
6	3.228064e-01	-4.055512e-01
7	4.086904e-01	-3.528979e-01
8	3.313730e-01	-4.163174e-01
9	4.100989e-01	-3.546550e-01
10	3.315410e-01	-4.165312e-01
11	3.723773e-01	-3.874742e-01
12	3.341003e-01	-4.196437e-01
13	3.539155e-01	-4.043315e-01
14	3.734607e-01	-3.887432e-01
15	3.539570e-01	-4.043834e-01
16	3.637666e-01	-3.966352e-01
17	3.686539e-01	-3.927391e-01
18	3.638350e-01	-3.967203e-01
19	3.662677e-01	-3.947593e-01
20	3.638593e-01	-3.967529e-01
21	3.650718e-01	-3.957698e-01
22	3.638662e-01	-3.967686e-01
23	3.644700e-01	-3.962777e-01
24	3.638636e-01	-3.967802e-01
25	3.641618e-01	-3.965374e-01
