RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.614131e-01	2.450428e-01
2	2.080636e-03	-7.415016e-01
3	7.820016e-01	-1.156236e-01
4	4.386909e-02	-7.902793e-01
5	3.668285e-01	-3.942475e-01
6	7.820027e-01	-1.156251e-01
7	5.682211e-01	-2.461224e-01
8	2.732686e-01	-4.771423e-01
9	3.192986e-01	-4.348328e-01
10	3.428903e-01	-4.143356e-01
11	3.548134e-01	-4.042367e-01
12	3.608124e-01	-3.992325e-01
13	3.638178e-01	-3.967382e-01
14	3.653210e-01	-3.954931e-01
15	3.660711e-01	-3.948718e-01
16	3.664431e-01	-3.945633e-01
17	3.666237e-01	-3.944137e-01
18	3.667054e-01	-3.943460e-01
19	3.667367e-01	-3.943201e-01
20	3.667465e-01	-3.943121e-01
21	3.667491e-01	-3.943100e-01
22	3.667498e-01	-3.943094e-01
23	3.667499e-01	-3.943092e-01
24	3.667500e-01	-3.943092e-01
25	3.667500e-01	-3.943092e-01
26	3.667500e-01	-3.943092e-01
27	3.667500e-01	-3.943092e-01
28	3.667500e-01	-3.943092e-01
29	3.667500e-01	-3.943092e-01
30	3.667500e-01	-3.943092e-01
