RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-2.285306e-01	-5.904500e-01
2	1.582580e+00	2.580064e-01
3	1.132967e-03	-9.663405e-01
4	1.582580e+00	2.580064e-01
5	6.420428e-01	-1.987243e-01
6	1.132966e-03	-9.663405e-01
7	2.460377e-01	-5.039782e-01
8	6.420428e-01	-1.987243e-01
9	4.350852e-01	-3.403901e-01
10	2.460377e-01	-5.039782e-01
11	3.377594e-01	-4.188293e-01
12	4.350852e-01	-3.403901e-01
13	3.858110e-01	-3.788631e-01
14	3.377594e-01	-4.188293e-01
15	3.616227e-01	-3.986493e-01
16	3.858110e-01	-3.788631e-01
17	3.736776e-01	-3.887082e-01
18	3.616226e-01	-3.986493e-01
19	3.676398e-01	-3.936669e-01
20	3.616220e-01	-3.986499e-01
21	3.646277e-01	-3.961559e-01
22	3.661317e-01	-3.949119e-01
23	3.668827e-01	-3.942916e-01
24	3.672553e-01	-3.939841e-01
25	3.674363e-01	-3.938347e-01
26	3.675181e-01	-3.937673e-01
27	3.673965e-01	-3.938676e-01
28	3.672748e-01	-3.939680e-01
29	3.671532e-01	-3.940683e-01
30	3.670316e-01	-3.941687e-01
