RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-2.294364e-01	3.920559e-01
2	-6.487302e-01	1.153035e-01
3	-1.771451e-01	2.814584e-01
4	-1.407292e-01	8.857251e-02
5	-4.428606e-02	7.036416e-02
6	-1.481731e-02	-2.577543e-02
7	1.002580e-01	-1.939648e-01
8	2.486376e-01	-3.427773e-01
9	3.594859e-01	-3.949520e-01
10	3.704774e-01	-3.912811e-01
11	3.646414e-01	-3.959422e-01
12	3.646396e-01	-3.959389e-01
13	3.646415e-01	-3.959424e-01
14	3.646376e-01	-3.959350e-01
15	3.646408e-01	-3.959411e-01
16	3.646396e-01	-3.959388e-01
17	3.646406e-01	-3.959406e-01
18	3.646400e-01	-3.959395e-01
19	3.646401e-01	-3.959394e-01
20	3.646441e-01	-3.959387e-01
21	3.674183e-01	-3.937116e-01
22	3.689380e-01	-3.924868e-01
23	3.696957e-01	-3.918745e-01
24	3.700718e-01	-3.915704e-01
25	3.702548e-01	-3.914223e-01
26	3.703381e-01	-3.913550e-01
27	3.703706e-01	-3.913287e-01
28	3.703808e-01	-3.913204e-01
29	3.703835e-01	-3.913182e-01
30	3.703842e-01	-3.913176e-01
