RTO_iter	cost	con	merit
1	2.250000e+00	-1.250000e+00	2.250000e+00
2	6.290459e-01	-7.444765e-01	6.290459e-01
3	1.602226e+00	1.109957e-04	1.602781e+00
4	1.931903e-01	-1.258361e-01	1.931903e-01
5	5.674712e-01	1.085895e-04	5.680141e-01
6	2.288819e-01	1.090843e-04	2.294273e-01
7	1.555429e-01	1.090156e-04	1.560880e-01
8	1.488382e-01	1.115139e-04	1.493958e-01
9	1.555419e-01	1.115195e-04	1.560995e-01
10	1.457957e-01	1.115117e-04	1.463532e-01
11	1.488393e-01	1.081902e-04	1.493803e-01
12	1.457316e-01	1.105813e-04	1.462845e-01
13	1.457968e-01	1.081873e-04	1.463378e-01
14	1.453639e-01	1.162232e-04	1.459450e-01
15	1.457959e-01	1.109262e-04	1.463505e-01
16	1.454778e-01	1.205311e-04	1.460804e-01
17	1.453953e-01	1.203053e-04	1.459968e-01
18	1.453766e-01	1.089855e-04	1.459215e-01
19	1.453992e-01	1.089839e-04	1.459442e-01
20	1.453872e-01	1.067248e-04	1.459208e-01
21	1.454016e-01	1.024233e-04	1.459137e-01
22	1.454159e-01	1.075722e-04	1.459538e-01
23	1.454575e-01	1.072771e-04	1.459939e-01
24	1.454355e-01	1.067247e-04	1.459691e-01
25	1.454254e-01	1.072820e-04	1.459618e-01
26	1.454205e-01	1.085683e-04	1.459633e-01
27	1.454307e-01	1.072864e-04	1.459671e-01
28	1.454256e-01	1.085480e-04	1.459683e-01
29	1.454229e-01	1.101277e-04	1.459736e-01
30	1.454287e-01	1.085946e-04	1.459717e-01
