RTO_iter	cost	con	merit
1	2.250000e+00	-1.250000e+00	2.250000e+00
2	6.290459e-01	-7.444765e-01	6.290459e-01
3	6.928249e-01	7.704206e-10	6.928249e-01
4	1.931903e-01	-1.258361e-01	1.931903e-01
5	5.540300e-01	-2.901335e-09	5.540300e-01
6	2.289487e-01	-4.239806e-09	2.289487e-01
7	1.556000e-01	-5.294005e-09	1.556000e-01
8	1.488655e-01	-6.250682e-09	1.488655e-01
9	1.556000e-01	-5.965991e-09	1.556000e-01
10	1.458380e-01	-6.302897e-09	1.458380e-01
11	1.488655e-01	-6.411540e-09	1.488655e-01
12	1.457660e-01	-6.271687e-09	1.457660e-01
13	1.458380e-01	-6.209252e-09	1.458380e-01
14	1.454040e-01	-6.286214e-09	1.454040e-01
15	1.458380e-01	-6.168172e-09	1.458380e-01
16	1.455213e-01	-6.205056e-09	1.455213e-01
17	1.454378e-01	-6.223457e-09	1.454378e-01
18	1.454147e-01	-6.232671e-09	1.454147e-01
19	1.454078e-01	-6.237221e-09	1.454078e-01
20	1.454055e-01	-6.239541e-09	1.454055e-01
21	1.454047e-01	-6.240643e-09	1.454047e-01
22	1.454057e-01	-6.238686e-09	1.454057e-01
23	1.454068e-01	-6.236724e-09	1.454068e-01
24	1.454063e-01	-6.237051e-09	1.454063e-01
25	1.454071e-01	-6.235326e-09	1.454071e-01
26	1.454079e-01	-6.234589e-09	1.454079e-01
27	1.454088e-01	-6.233398e-09	1.454088e-01
28	1.454098e-01	-6.232200e-09	1.454098e-01
29	1.454109e-01	-6.230817e-09	1.454109e-01
30	1.454106e-01	-6.228545e-09	1.454106e-01
