RTO_iter	u1	u2
0	1.500000e+00	-1.500000e+00
1	7.835288e-01	-8.023833e-01
2	8.384533e-02	-8.793035e-02
3	4.336871e-01	-4.451568e-01
4	-8.968341e-03	-6.776567e-01
5	1.998858e-01	-5.336835e-01
6	3.086898e-01	-4.443173e-01
7	3.989898e-01	-3.578828e-01
8	3.547206e-01	-4.020392e-01
9	4.034726e-01	-3.629305e-01
10	3.797877e-01	-3.833788e-01
11	3.553401e-01	-4.028439e-01
12	3.676626e-01	-3.932345e-01
13	3.556412e-01	-4.032161e-01
14	3.617368e-01	-3.983265e-01
15	3.557395e-01	-4.033340e-01
16	3.587714e-01	-4.008709e-01
17	3.602904e-01	-3.996424e-01
18	3.618146e-01	-3.984177e-01
19	3.587737e-01	-4.008712e-01
20	3.602913e-01	-3.996436e-01
21	3.610485e-01	-3.990309e-01
22	3.614210e-01	-3.987227e-01
23	3.616024e-01	-3.985736e-01
24	3.616843e-01	-3.985057e-01
25	3.617180e-01	-3.984831e-01
26	3.617255e-01	-3.984714e-01
27	3.617281e-01	-3.984691e-01
28	3.617288e-01	-3.984686e-01
29	3.617290e-01	-3.984684e-01
30	3.617290e-01	-3.984684e-01
