RTO_iter	u1	u2
0	5.000000e-01	-1.500000e+00
1	6.900219e-01	-5.182201e-01
2	8.518575e-02	-1.291866e+00
3	1.919333e-01	-5.618981e-01
4	5.756232e-01	-2.413016e-01
5	3.728633e-01	-3.893746e-01
6	1.919333e-01	-5.618980e-01
7	2.789375e-01	-4.718546e-01
8	3.251678e-01	-4.297651e-01
9	3.488460e-01	-4.093681e-01
10	3.608137e-01	-3.993223e-01
11	3.668282e-01	-3.943366e-01
12	3.608131e-01	-3.993228e-01
13	3.638174e-01	-3.968272e-01
14	3.653207e-01	-3.955823e-01
15	3.660714e-01	-3.949617e-01
16	3.664439e-01	-3.946539e-01
17	3.666248e-01	-3.945045e-01
18	3.667066e-01	-3.944370e-01
19	3.667379e-01	-3.944111e-01
20	3.666477e-01	-3.944856e-01
21	3.665574e-01	-3.945602e-01
22	3.664671e-01	-3.946348e-01
23	3.663768e-01	-3.947093e-01
24	3.663866e-01	-3.947013e-01
25	3.663060e-01	-3.947678e-01
26	3.662255e-01	-3.948343e-01
27	3.661450e-01	-3.949008e-01
28	3.661477e-01	-3.948986e-01
29	3.660698e-01	-3.949630e-01
30	3.660705e-01	-3.949624e-01
