RTO_iter	cost	con	merit
1	1.425000e+01	-1.250000e+00	1.425000e+01
2	6.945119e+00	-1.673012e+00	6.945119e+00
3	2.461334e+00	-1.456726e+00	2.461334e+00
4	5.735958e-01	-7.097556e-01	5.735958e-01
5	1.854463e+00	1.110052e-04	1.855573e+00
6	1.657118e-01	-5.562386e-02	1.657118e-01
7	5.289850e-01	1.085872e-04	5.300709e-01
8	2.385544e-01	1.088606e-04	2.396430e-01
9	1.658935e-01	1.089634e-04	1.669832e-01
10	1.484392e-01	1.083552e-04	1.495228e-01
11	1.459551e-01	1.081846e-04	1.470370e-01
12	1.484393e-01	1.081906e-04	1.495212e-01
13	1.456096e-01	1.105806e-04	1.467154e-01
14	1.459551e-01	1.081876e-04	1.470370e-01
15	1.453818e-01	1.162229e-04	1.465440e-01
16	1.459542e-01	1.109262e-04	1.470635e-01
17	1.455658e-01	1.205311e-04	1.467711e-01
18	1.454482e-01	1.203053e-04	1.466513e-01
19	1.454120e-01	1.089853e-04	1.465019e-01
20	1.454528e-01	1.072774e-04	1.465256e-01
21	1.454314e-01	1.067259e-04	1.464987e-01
22	1.454547e-01	1.024236e-04	1.464789e-01
23	1.454796e-01	1.024321e-04	1.465039e-01
24	1.454653e-01	1.072628e-04	1.465379e-01
25	1.454920e-01	1.067156e-04	1.465591e-01
26	1.454783e-01	1.072830e-04	1.465511e-01
27	1.454716e-01	1.085510e-04	1.465571e-01
28	1.454855e-01	1.072886e-04	1.465584e-01
29	1.454786e-01	1.085732e-04	1.465644e-01
30	1.454752e-01	1.101372e-04	1.465766e-01
