RTO_iter	u1	u2
0	3.500000e+00	5.000000e-01
1	2.642507e+00	-1.449576e-02
2	8.507056e-01	-9.030044e-01
3	4.515022e-01	-4.253528e-01
4	3.651456e-01	-3.946787e-01
5	3.686996e-01	-3.928185e-01
6	3.663153e-01	-3.947226e-01
7	3.663153e-01	-3.947226e-01
8	3.663153e-01	-3.947226e-01
9	3.663153e-01	-3.947226e-01
10	3.663153e-01	-3.947226e-01
11	3.663153e-01	-3.947226e-01
12	3.663153e-01	-3.947226e-01
13	3.663154e-01	-3.947226e-01
14	3.663154e-01	-3.947226e-01
15	3.663155e-01	-3.947225e-01
16	3.663170e-01	-3.947213e-01
17	3.671673e-01	-3.940342e-01
18	3.679251e-01	-3.934212e-01
19	3.683009e-01	-3.931169e-01
20	3.684817e-01	-3.929705e-01
21	3.685661e-01	-3.929022e-01
22	3.685980e-01	-3.928763e-01
23	3.686053e-01	-3.928704e-01
24	3.685068e-01	-3.929511e-01
25	3.685084e-01	-3.929498e-01
26	3.685089e-01	-3.929494e-01
27	3.685090e-01	-3.929493e-01
28	3.685091e-01	-3.929492e-01
29	3.685091e-01	-3.929492e-01
30	3.685091e-01	-3.929492e-01
