RTO_iter	cost	con	merit
1	1.425000e+01	-1.250000e+00	1.425000e+01
2	6.944749e+00	-1.671288e+00	6.944749e+00
3	7.709260e-01	-8.412975e-01	7.709260e-01
4	1.927315e-01	-1.212828e-01	1.927315e-01
5	1.449874e-01	1.268310e-03	1.576705e-01
6	1.454138e-01	-3.029005e-05	1.454138e-01
7	1.453999e-01	4.532727e-05	1.458532e-01
8	1.453999e-01	4.532727e-05	1.458532e-01
9	1.453999e-01	4.532727e-05	1.458532e-01
10	1.453999e-01	4.532727e-05	1.458532e-01
11	1.453999e-01	4.532727e-05	1.458532e-01
12	1.453999e-01	4.532727e-05	1.458532e-01
13	1.453999e-01	4.532727e-05	1.458532e-01
14	1.453999e-01	4.532711e-05	1.458532e-01
15	1.453999e-01	4.532662e-05	1.458532e-01
16	1.453999e-01	4.532318e-05	1.458532e-01
17	1.453999e-01	4.528982e-05	1.458528e-01
18	1.453983e-01	2.726018e-05	1.456709e-01
19	1.453996e-01	1.277745e-05	1.455273e-01
20	1.454012e-01	6.139245e-06	1.454626e-01
21	1.454022e-01	3.078616e-06	1.454329e-01
22	1.454027e-01	1.680673e-06	1.454195e-01
23	1.454029e-01	1.156114e-06	1.454144e-01
24	1.454029e-01	1.041022e-06	1.454133e-01
25	1.454027e-01	1.616946e-06	1.454188e-01
26	1.454027e-01	1.590746e-06	1.454186e-01
27	1.454027e-01	1.581944e-06	1.454185e-01
28	1.454027e-01	1.580677e-06	1.454185e-01
29	1.454027e-01	1.579138e-06	1.454185e-01
30	1.454027e-01	1.579031e-06	1.454185e-01
