RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	2.430000e+00
2	8.636360e-01	2.953030e-02	1.158939e+00
3	5.080560e-01	2.110304e-02	7.190864e-01
4	2.682620e-01	2.285513e-02	4.968133e-01
5	1.486982e-01	2.700101e-02	4.187082e-01
6	1.461524e-01	2.281881e-02	3.743405e-01
7	1.479913e-01	1.149136e-02	2.629048e-01
8	1.459295e-01	1.231204e-02	2.690499e-01
9	1.443945e-01	9.422637e-03	2.386208e-01
10	1.460441e-01	2.287686e-03	1.689210e-01
11	1.455072e-01	3.279078e-03	1.782980e-01
12	1.451804e-01	2.615700e-03	1.713374e-01
13	1.451383e-01	8.661717e-04	1.538001e-01
14	1.453869e-01	2.525888e-04	1.479128e-01
15	1.454369e-01	-4.740650e-05	1.454369e-01
16	1.453926e-01	1.655284e-04	1.470479e-01
17	1.453926e-01	1.655275e-04	1.470479e-01
18	1.453926e-01	1.655207e-04	1.470478e-01
19	1.453803e-01	1.082850e-04	1.464631e-01
20	1.453873e-01	4.629950e-05	1.458503e-01
21	1.454007e-01	2.104496e-05	1.456112e-01
22	1.454099e-01	9.859748e-06	1.455085e-01
23	1.454151e-01	4.685454e-06	1.454619e-01
24	1.454177e-01	2.285057e-06	1.454405e-01
25	1.454188e-01	1.262566e-06	1.454315e-01
26	1.454173e-01	1.776081e-06	1.454350e-01
27	1.454177e-01	1.411740e-06	1.454318e-01
28	1.454178e-01	1.309816e-06	1.454309e-01
29	1.454168e-01	1.310944e-06	1.454299e-01
30	1.454158e-01	1.311699e-06	1.454289e-01
