RTO_iter	profit	XFr_A	XFr_B	XFr_E	XFr_P	XFr_G
1	-1.510994e+02	1.470612e-01	3.912356e-01	2.572541e-01	1.063945e-01	6.669748e-02
2	-1.792665e+02	1.202950e-01	3.827371e-01	2.769191e-01	1.094390e-01	8.706161e-02
3	-1.879367e+02	1.042517e-01	3.828773e-01	2.853488e-01	1.099135e-01	9.828284e-02
4	-1.901554e+02	9.626636e-02	3.846582e-01	2.885457e-01	1.098205e-01	1.033570e-01
5	-1.906950e+02	9.266229e-02	3.861482e-01	2.896420e-01	1.097055e-01	1.053466e-01
6	-1.908423e+02	9.106812e-02	3.871236e-01	2.899830e-01	1.096381e-01	1.060604e-01
7	-1.908899e+02	9.035428e-02	3.877097e-01	2.900709e-01	1.096035e-01	1.062960e-01
8	-1.909077e+02	9.002708e-02	3.880474e-01	2.900817e-01	1.095861e-01	1.063641e-01
9	-1.909151e+02	8.987310e-02	3.882375e-01	2.900735e-01	1.095774e-01	1.063780e-01
10	-1.909183e+02	8.979875e-02	3.883430e-01	2.900639e-01	1.095730e-01	1.063767e-01
11	-1.909197e+02	8.976201e-02	3.884008e-01	2.900566e-01	1.095707e-01	1.063728e-01
12	-1.909204e+02	8.974351e-02	3.884324e-01	2.900520e-01	1.095695e-01	1.063693e-01
13	-1.909208e+02	8.973404e-02	3.884495e-01	2.900492e-01	1.095689e-01	1.063670e-01
14	-1.909210e+02	8.972913e-02	3.884588e-01	2.900476e-01	1.095686e-01	1.063656e-01
15	-1.909210e+02	8.972657e-02	3.884638e-01	2.900467e-01	1.095684e-01	1.063647e-01
16	-1.909211e+02	8.972522e-02	3.884664e-01	2.900462e-01	1.095683e-01	1.063643e-01
17	-1.909211e+02	8.972450e-02	3.884679e-01	2.900459e-01	1.095683e-01	1.063640e-01
18	-1.909211e+02	8.972412e-02	3.884687e-01	2.900457e-01	1.095683e-01	1.063639e-01
19	-1.909211e+02	8.972392e-02	3.884691e-01	2.900457e-01	1.095682e-01	1.063638e-01
20	-1.909211e+02	8.972381e-02	3.884693e-01	2.900456e-01	1.095682e-01	1.063637e-01
