RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.209154e-01	-3.034536e-01
2	4.458317e-01	-3.322937e-01
3	3.362231e-01	-4.201525e-01
4	3.825629e-01	-3.814833e-01
5	3.624200e-01	-3.979867e-01
6	3.710666e-01	-3.908476e-01
7	3.673353e-01	-3.939181e-01
8	3.689418e-01	-3.925942e-01
9	3.682494e-01	-3.931644e-01
10	3.685477e-01	-3.929187e-01
11	3.684192e-01	-3.930246e-01
12	3.684745e-01	-3.929790e-01
13	3.684507e-01	-3.929986e-01
14	3.684610e-01	-3.929902e-01
15	3.684565e-01	-3.929938e-01
16	3.684584e-01	-3.929922e-01
17	3.684576e-01	-3.929929e-01
18	3.684580e-01	-3.929926e-01
19	3.684578e-01	-3.929927e-01
20	3.684579e-01	-3.929927e-01
21	3.684579e-01	-3.929927e-01
22	3.684579e-01	-3.929927e-01
23	3.684579e-01	-3.929927e-01
24	3.684579e-01	-3.929927e-01
25	3.684579e-01	-3.929927e-01
