RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	2.430000e+00
2	1.080270e+00	8.591532e-02	1.939423e+00
3	6.687062e-01	3.976380e-02	1.066344e+00
4	3.767759e-01	1.077177e-04	3.778531e-01
5	1.989766e-01	1.081573e-04	2.000581e-01
6	1.458545e-01	1.081743e-04	1.469362e-01
7	1.989766e-01	1.081901e-04	2.000585e-01
8	1.564336e-01	1.212712e-04	1.576463e-01
9	1.471033e-01	1.103844e-04	1.482072e-01
10	1.454635e-01	1.055185e-04	1.465187e-01
11	1.458554e-01	1.055185e-04	1.469106e-01
12	1.454036e-01	1.080195e-04	1.464838e-01
13	1.458545e-01	1.080216e-04	1.469347e-01
14	1.455671e-01	1.027274e-04	1.465944e-01
15	1.454688e-01	1.072323e-04	1.465411e-01
16	1.454321e-01	1.080182e-04	1.465123e-01
17	1.454187e-01	1.031289e-04	1.464499e-01
18	1.454318e-01	1.094496e-04	1.465263e-01
19	1.454689e-01	1.080428e-04	1.465493e-01
20	1.454491e-01	1.096474e-04	1.465456e-01
21	1.454400e-01	1.108239e-04	1.465482e-01
22	1.454588e-01	1.097032e-04	1.465558e-01
23	1.454517e-01	1.035613e-04	1.464873e-01
24	1.454614e-01	1.034445e-04	1.464959e-01
25	1.454569e-01	1.035814e-04	1.464927e-01
26	1.454524e-01	1.110701e-04	1.465631e-01
27	1.454575e-01	1.114397e-04	1.465719e-01
28	1.454679e-01	1.109841e-04	1.465777e-01
29	1.454630e-01	1.114744e-04	1.465777e-01
30	1.454636e-01	1.038075e-04	1.465017e-01
