RTO_iter	cost	con	merit
1	2.250000e+00	-1.250000e+00	2.250000e+00
2	2.042868e+00	-1.245000e+00	2.042868e+00
3	1.658604e+00	-1.205000e+00	1.658604e+00
4	1.010076e+00	-1.005000e+00	1.010076e+00
5	5.215475e-01	-6.449999e-01	5.215475e-01
6	1.930194e-01	-1.249999e-01	1.930194e-01
7	1.438479e-01	5.589901e-03	1.997470e-01
8	1.438479e-01	5.589901e-03	1.997470e-01
9	1.438479e-01	5.589901e-03	1.997470e-01
10	1.632034e-01	-4.874971e-02	1.632034e-01
11	1.454611e-01	-3.633186e-05	1.454611e-01
12	1.454281e-01	-4.986793e-05	1.454281e-01
13	1.453947e-01	1.155855e-04	1.465506e-01
14	1.453947e-01	1.155855e-04	1.465506e-01
15	1.453947e-01	1.155853e-04	1.465506e-01
16	1.453947e-01	1.155848e-04	1.465506e-01
17	1.453947e-01	1.155884e-04	1.465506e-01
18	1.453928e-01	1.083214e-04	1.464760e-01
19	1.453887e-01	4.630010e-05	1.458517e-01
20	1.453966e-01	2.101878e-05	1.456068e-01
21	1.454030e-01	9.838949e-06	1.455014e-01
22	1.454068e-01	4.661483e-06	1.454534e-01
23	1.454087e-01	2.259273e-06	1.454313e-01
24	1.454096e-01	1.223059e-06	1.454218e-01
25	1.454085e-01	1.779195e-06	1.454263e-01
26	1.454088e-01	1.411784e-06	1.454229e-01
27	1.454089e-01	1.323802e-06	1.454221e-01
28	1.454089e-01	1.297332e-06	1.454219e-01
29	1.454089e-01	1.290646e-06	1.454218e-01
30	1.454089e-01	1.288970e-06	1.454218e-01
