RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.073336e-01	-2.208863e-01
2	4.217125e-01	-3.506060e-01
3	4.217125e-01	-3.506060e-01
4	3.592399e-01	-4.006337e-01
5	1.090046e-01	-3.461770e-01
6	4.107362e-01	-3.591130e-01
7	3.505837e-01	-4.078989e-01
8	3.762243e-01	-3.866287e-01
9	3.651237e-01	-3.957453e-01
10	3.698966e-01	-3.918088e-01
11	3.678384e-01	-3.935032e-01
12	3.687248e-01	-3.927728e-01
13	3.683429e-01	-3.930874e-01
14	3.685074e-01	-3.929519e-01
15	3.684365e-01	-3.930103e-01
16	3.684671e-01	-3.929851e-01
17	3.684539e-01	-3.929960e-01
18	3.684596e-01	-3.929913e-01
19	3.684571e-01	-3.929933e-01
20	3.684582e-01	-3.929924e-01
21	3.684577e-01	-3.929928e-01
22	3.684579e-01	-3.929927e-01
23	3.684578e-01	-3.929927e-01
24	3.684579e-01	-3.929927e-01
25	3.684579e-01	-3.929927e-01
