RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	1.521000e+00
2	8.401982e-02	7.143517e-01	1.554550e-01
3	1.529111e-01	1.232743e-09	1.529111e-01
4	1.529111e-01	1.206116e-09	1.529111e-01
5	1.456371e-01	7.406292e-09	1.456371e-01
6	9.398564e-02	3.184798e-01	1.258336e-01
7	1.501656e-01	-1.319587e-09	1.501656e-01
8	1.462877e-01	-4.077769e-09	1.462877e-01
9	1.455674e-01	-4.013658e-09	1.455674e-01
10	1.454337e-01	-4.058268e-09	1.454337e-01
11	1.454089e-01	-4.056066e-09	1.454089e-01
12	1.454043e-01	-4.059367e-09	1.454043e-01
13	1.454034e-01	-4.058407e-09	1.454034e-01
14	1.454032e-01	-4.058905e-09	1.454032e-01
15	1.454032e-01	-4.058706e-09	1.454032e-01
16	1.454032e-01	-4.058795e-09	1.454032e-01
17	1.454032e-01	-4.058757e-09	1.454032e-01
18	1.454032e-01	-4.058773e-09	1.454032e-01
19	1.454032e-01	-4.058766e-09	1.454032e-01
20	1.454032e-01	-4.058769e-09	1.454032e-01
21	1.454032e-01	-4.058768e-09	1.454032e-01
22	1.454032e-01	-4.058769e-09	1.454032e-01
23	1.454032e-01	-4.058768e-09	1.454032e-01
24	1.454032e-01	-4.058769e-09	1.454032e-01
25	1.454032e-01	-4.058768e-09	1.454032e-01
