RTO_iter	u1	u2
0	1.500000e+00	-1.500000e+00
1	5.368340e-01	-1.231093e+00
2	1.422997e+00	-7.677196e-01
3	7.992347e-01	-8.054803e-01
4	3.199709e-01	-6.629805e-01
5	7.523719e-01	-4.119240e-01
6	3.598595e-01	-4.161832e-01
7	-1.297550e-01	-3.148042e-01
8	1.257810e-01	-3.283920e-01
9	3.425268e-01	-2.038076e-01
10	1.883813e-01	-2.201968e-01
11	7.202514e-02	-1.745214e-01
12	1.771869e-01	-1.069490e-01
13	8.919885e-02	-1.144271e-01
14	-3.220523e-02	-8.466038e-02
15	3.214748e-02	-8.890454e-02
16	8.350642e-02	-5.328830e-02
17	2.111927e-02	-4.953306e-02
18	-3.857934e-02	-3.103079e-02
19	-4.862758e-03	-3.216913e-02
20	2.284766e-02	-1.772253e-02
21	-8.319626e-03	-1.544830e-02
22	7.323717e-03	-1.594581e-02
23	-7.585568e-03	-1.127009e-02
24	4.217731e-04	-1.228421e-02
25	-5.951567e-03	-7.764898e-03
26	-3.544835e-04	-2.313729e-03
27	-1.594905e-02	-1.334703e-03
28	-8.125909e-03	-1.508187e-03
29	-4.216595e-03	-1.720348e-03
30	-2.271350e-03	-1.926234e-03
