RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	2.430000e+00
2	1.685590e-01	1.088400e-04	1.696474e-01
3	1.309419e+00	-7.759159e-01	1.309419e+00
4	4.250090e-01	-2.509436e-01	4.250090e-01
5	1.732164e-01	1.098170e-04	1.743146e-01
6	1.454267e-01	1.199745e-04	1.466265e-01
7	1.685571e-01	1.137004e-04	1.696941e-01
8	1.505373e-01	1.072699e-04	1.516100e-01
9	1.463773e-01	1.221654e-04	1.475990e-01
10	1.455067e-01	1.109052e-04	1.466158e-01
11	1.454308e-01	1.081885e-04	1.465126e-01
12	1.455077e-01	1.081888e-04	1.465896e-01
13	1.453670e-01	1.160914e-04	1.465279e-01
14	1.453712e-01	1.203256e-04	1.465745e-01
15	1.453926e-01	1.205151e-04	1.465978e-01
16	1.454119e-01	1.089839e-04	1.465017e-01
17	1.453967e-01	1.081179e-04	1.464779e-01
18	1.453844e-01	1.081179e-04	1.464656e-01
19	1.453752e-01	1.081181e-04	1.464564e-01
20	1.453692e-01	1.081183e-04	1.464504e-01
21	1.453663e-01	1.081185e-04	1.464475e-01
22	1.453665e-01	1.081188e-04	1.464477e-01
23	1.453680e-01	1.024392e-04	1.463924e-01
24	1.453670e-01	1.067745e-04	1.464348e-01
25	1.453665e-01	1.073979e-04	1.464404e-01
26	1.453659e-01	1.086625e-04	1.464526e-01
27	1.453678e-01	1.032682e-04	1.464004e-01
28	1.453652e-01	1.107068e-04	1.464723e-01
29	1.453651e-01	1.109616e-04	1.464747e-01
30	1.453651e-01	1.110419e-04	1.464755e-01
