F
t
0	0.17248965225349375
192	0.17248965225346752
0.930306	0.172489652253495
3.869694	0.17248965225349536
6.0	0.1724896522534941
6.930306	0.1724896522534949
9.869694	0.17248965225349533
12.0	0.17248965225349408
12.930306	0.1724896522534949
15.869694	0.1724896522534953
18.0	0.17248965225349408
18.930306	0.17248965225349489
21.869694	0.1724896522534953
24.0	0.17248965225349408
24.930306	0.17248965225349489
27.869694	0.1724896522534953
30.930306	0.17248965225349489
30.0	0.17248965225349408
33.869694	0.1724896522534953
36.0	0.17248965225349408
36.930306	0.17248965225349489
39.869694	0.17248965225349527
42.0	0.17248965225349408
42.930306	0.17248965225349489
45.869694	0.17248965225349527
48.0	0.17248965225349408
48.930306	0.17248965225349489
51.869694	0.17248965225349527
54.0	0.17248965225349408
54.930306	0.17248965225349489
57.869694	0.17248965225349527
60.0	0.17248965225349408
60.930306	0.17248965225349489
63.869694	0.17248965225349522
66.0	0.17248965225349405
66.930306	0.17248965225349516
69.869694	0.17248965225348992
72.0	0.1724896522534905
72.930306	0.1724896522534986
75.869694	0.17248965225349797
78.0	0.17248965225349255
78.930306	0.17248965225349705
81.869694	0.1724896522534946
84.0	0.1724896522534916
84.930306	0.1724896522534956
87.869694	0.17248965225349225
90.0	0.17248965225349086
90.930306	0.17248965225349414
93.869694	0.17248965225348933
96.0	0.1724896522534899
96.930306	0.17248965225349194
99.869694	0.17248965225348448
102.0	0.17248965225348825
102.930306	0.17248965225348742
105.869694	0.17248965225347282
108.0	0.17248965225348417
108.930306	0.17248965225347263
111.869694	0.17248965225343332
114.0	0.17248965225347104
114.930306	0.17248965225342333
117.869694	0.17248965225337118
120.930306	0.17248965225346558
120.0	0.17248965225346669
123.869694	0.17248965225369922
126.930306	0.1724896522539611
126.0	0.17248965225359708
129.869694	0.17248965225401597
132.0	0.17248965225346932
132.930306	0.1724896522534648
135.869694	0.17248965225345964
138.0	0.17248965225346252
138.930306	0.1724896522534646
141.869694	0.17248965225346025
144.0	0.1724896522534624
144.930306	0.17248965225346485
147.869694	0.1724896522534606
150.0	0.17248965225346263
150.930306	0.17248965225346513
153.869694	0.172489652253461
156.0	0.17248965225346288
156.930306	0.17248965225346544
159.869694	0.17248965225346147
162.0	0.17248965225346316
162.930306	0.17248965225346582
165.869694	0.17248965225346202
168.0	0.17248965225346344
168.930306	0.17248965225346627
171.869694	0.17248965225346272
174.0	0.17248965225346377
174.930306	0.17248965225346685
177.869694	0.17248965225346358
180.0	0.1724896522534641
180.930306	0.17248965225346755
183.869694	0.1724896522534647
186.0	0.1724896522534646
186.930306	0.17248965225346824
189.869694	0.17248965225346638

F_mv	0.17248965225349375

P
t
0	0.0
192	4.865617916277787
