RTO_iter	u1	u2
0	1.100000e+00	1.000000e-01
1	9.374911e-01	-1.657987e-02
2	7.630512e-01	-1.144100e-01
3	5.910245e-01	-2.164238e-01
4	4.248511e-01	-3.277181e-01
5	2.677129e-01	-4.514420e-01
6	3.526468e-01	-3.969029e-01
7	4.330262e-01	-3.374121e-01
8	3.535635e-01	-3.981220e-01
9	3.946939e-01	-3.695158e-01
10	3.559377e-01	-4.011064e-01
11	3.952441e-01	-3.702030e-01
12	3.559745e-01	-4.011532e-01
13	3.759453e-01	-3.860954e-01
14	3.566607e-01	-4.020049e-01
15	3.664912e-01	-3.942733e-01
16	3.568807e-01	-4.022669e-01
17	3.617567e-01	-3.983546e-01
18	3.569542e-01	-4.023554e-01
19	3.593783e-01	-4.003837e-01
20	3.618104e-01	-3.984193e-01
21	3.569554e-01	-4.023562e-01
22	3.593790e-01	-4.003846e-01
23	3.605900e-01	-3.993995e-01
24	3.611938e-01	-3.989086e-01
25	3.614913e-01	-3.986650e-01
26	3.616333e-01	-3.985480e-01
27	3.616948e-01	-3.984968e-01
28	3.617168e-01	-3.984785e-01
29	3.617233e-01	-3.984731e-01
30	3.617250e-01	-3.984716e-01
