RTO_iter	u1	u2
0	1.100000e+00	1.000000e-01
1	9.375162e-01	-1.661480e-02
2	7.630831e-01	-1.144571e-01
3	5.910581e-01	-2.164738e-01
4	4.248880e-01	-3.277731e-01
5	2.677551e-01	-4.515036e-01
6	3.526912e-01	-3.969657e-01
7	4.330628e-01	-3.374643e-01
8	3.536030e-01	-3.981781e-01
9	3.947345e-01	-3.695727e-01
10	3.559780e-01	-4.011630e-01
11	3.952830e-01	-3.702579e-01
12	3.560148e-01	-4.012097e-01
13	3.759859e-01	-3.861523e-01
14	3.567030e-01	-4.020639e-01
15	3.665345e-01	-3.943334e-01
16	3.569246e-01	-4.023276e-01
17	3.617959e-01	-3.984099e-01
18	3.569965e-01	-4.024143e-01
19	3.594204e-01	-4.004424e-01
20	3.618557e-01	-3.984817e-01
21	3.569979e-01	-4.024153e-01
22	3.594213e-01	-4.004433e-01
23	3.606296e-01	-3.994577e-01
24	3.612337e-01	-3.989644e-01
25	3.615314e-01	-3.987211e-01
26	3.616742e-01	-3.986044e-01
27	3.617354e-01	-3.985544e-01
28	3.617581e-01	-3.985358e-01
29	3.617646e-01	-3.985305e-01
30	3.617651e-01	-3.985301e-01
